Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Ahmed Shehzad,259410, b Badree,4,2,1,0,200.0,0
Kamran Akmal,41028,c Simmons b Samuels,48,37,4,2,129.73,0
Imad Wasim,227758,st †Walton b Badree,0,2,0,0,0.0,0
Babar Azam,348144, b Narine,43,38,3,1,113.16,0
Shoaib Malik,42657,c Lewis b Brathwaite,2,8,0,0,25.0,0
Fakhar Zaman,512191,run out (Holder/Narine),21,21,0,1,100.0,0
Sarfaraz Ahmed (c)†,227760,run out (Holder/†Walton),3,4,0,0,75.0,0
Wahab Riaz,43590,c Pollard b Williams,1,2,0,0,50.0,0
Sohail Tanvir,43265,not out ,2,4,0,0,50.0,0
Shadab Khan,922943,not out ,3,2,0,0,150.0,0
Evin Lewis,431901,c Wahab Riaz b Shadab Khan,91,51,5,9,178.43,1
Chadwick Walton †,315586,c Fakhar Zaman b Sohail Tanvir,1,4,0,0,25.0,1
Marlon Samuels,52983,c Imad Wasim b Wahab Riaz,18,19,3,0,94.74,1
Jason Mohammed,230549,not out ,17,15,2,0,113.33,1
Lendl Simmons,53116,not out ,4,1,1,0,400.0,1
