Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Marcus Harris,434813,c Cummins b Russell,19,16,3,0,118.75,0
Aaron Finch (c),5334,c sub (K White) b Fawad Ahmed,63,37,3,4,170.27,0
Cameron White,8291,lbw b Green,1,4,0,0,25.0,0
Callum Ferguson,5236,c Russell b Cummins,38,32,2,1,118.75,0
Dwayne Bravo,51439, b McKay,24,16,1,2,150.0,0
Tom Cooper,219885,c Green b Russell,7,4,1,0,175.0,0
Peter Nevill †,6973,not out ,5,6,0,0,83.33,0
Chris Tremain,553800,run out (Russell),0,1,0,0,0.0,0
Sunil Narine,230558,not out ,11,4,1,1,275.0,0
Kurtis Patterson,505110,c Tremain b Cooper,0,1,0,0,0.0,1
Ryan Gibson,825211,c & b Hogg,39,37,3,0,105.41,1
Eoin Morgan,24598,c Harris b Tremain,2,5,0,0,40.0,1
Ben Rohrer (c),7547, b Hogg,30,32,1,0,93.75,1
Andre Russell,276298, b Narine,2,7,0,0,28.57,1
Pat Cummins,489889,c Harris b Bravo,36,23,0,4,156.52,1
Arjun Nair,901157,c Finch b Narine,2,3,0,0,66.67,1
Chris Green,787073,c Finch b Bravo,3,3,0,0,100.0,1
Jake Doran †,605570,run out (Harris/†Nevill/Bravo),3,3,0,0,100.0,1
Clint McKay,6903,run out (Finch),0,0,0,0,,1
Fawad Ahmed,240609,not out ,0,1,0,0,0.0,1
