Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Abdul Malik,1059030, b Muzarabani,0,1,1,0,0,0.0,0
Ibrahim Zadran,921509,c Musakanda b Nyauchi,31,41,71,5,0,75.61,0
Rahmat Shah,533956,c †Chakabva b Muzarabani,6,8,13,1,0,75.0,0
Munir Ahmad,633399,c Sikandar Raza b Nyauchi,12,23,39,2,0,52.17,0
Hashmatullah Shahidi,440970, b Nyauchi,5,14,27,1,0,35.71,0
Afsar Zazai †,420402,c †Chakabva b Tiripano,37,70,89,6,0,52.86,0
Asghar Afghan (c),320652,c †Chakabva b Muzarabani,13,36,48,2,0,36.11,0
Abdul Wasi,974173,c Kasuza b Sikandar Raza,3,42,68,0,0,7.14,0
Amir Hamza,402245,not out ,16,35,52,3,0,45.71,0
Yamin Ahmadzai,440968,c Tiripano b Williams,1,7,5,0,0,14.29,0
Zahir Khan,712219,c Williams b Muzarabani,0,7,12,0,0,0.0,0
Prince Masvaure,232442,lbw b Amir Hamza,15,49,68,1,0,30.61,1
Kevin Kasuza,453274, b Yamin Ahmadzai,0,3,4,0,0,0.0,1
Tarisai Musakanda,596375, b Amir Hamza,7,22,36,1,0,31.82,1
Sean Williams (c),55870,c Hashmatullah Shahidi b Amir Hamza,105,174,273,10,0,60.34,1
Wesley Madhevere,938959,lbw b Amir Hamza,0,1,2,0,0,0.0,1
Sikandar Raza,299572,c Abdul Malik b Amir Hamza,43,62,76,5,0,69.35,1
Ryan Burl,495964,lbw b Ibrahim Zadran,8,22,32,0,0,36.36,1
Regis Chakabva †,293831,c Abdul Malik b Zahir Khan,44,71,93,6,1,61.97,1
Donald Tiripano,392945,c Ibrahim Zadran b Zahir Khan,4,7,8,1,0,57.14,1
Blessing Muzarabani,827051,not out ,12,17,36,2,0,70.59,1
Victor Nyauchi,453277, b Amir Hamza,0,5,5,0,0,0.0,1
Ibrahim Zadran,921509,c †Chakabva b Tiripano,76,145,183,10,0,52.41,2
Abdul Malik,1059030,c †Chakabva b Nyauchi,0,3,8,0,0,0.0,2
Munir Ahmad,633399,lbw b Muzarabani,1,10,15,0,0,10.0,2
Rahmat Shah,533956,lbw b Nyauchi,0,6,13,0,0,0.0,2
Hashmatullah Shahidi,440970,c Madhevere b Nyauchi,4,7,10,1,0,57.14,2
Afsar Zazai †,420402,lbw b Williams,0,4,5,0,0,0.0,2
Asghar Afghan (c),320652, b Muzarabani,14,15,23,2,0,93.33,2
Abdul Wasi,974173, b Burl,9,28,39,1,0,32.14,2
Amir Hamza,402245,not out ,21,47,76,1,1,44.68,2
Yamin Ahmadzai,440968,c Williams b Tiripano,0,1,2,0,0,0.0,2
Zahir Khan,712219,c Nyauchi b Tiripano,0,7,8,0,0,0.0,2
Prince Masvaure,232442,not out ,5,8,15,1,0,62.5,3
Kevin Kasuza,453274,not out ,11,12,15,2,0,91.67,3
