Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
KL Rahul †,422108,lbw b Morris,15,11,8,2,1,136.36,0
Sam Curran,662973,lbw b Lamichhane,20,10,20,3,1,200.0,0
Mayank Agarwal,398438,run out (Dhawan),6,9,28,0,0,66.67,0
Sarfaraz Khan,642525,c †Pant b Lamichhane,39,29,50,6,0,134.48,0
David Miller,321777,c †Pant b Morris,43,30,49,4,2,143.33,0
Mandeep Singh,398506,not out ,29,21,35,2,1,138.1,0
Hardus Viljoen,375126,c Morris b Rabada,1,3,6,0,0,33.33,0
Ravichandran Ashwin (c),26421, b Morris,3,4,5,0,0,75.0,0
Murugan Ashwin,528067,c Avesh Khan b Rabada,1,2,1,0,0,50.0,0
Mohammed Shami,481896,run out (Rabada),0,1,2,0,0,0.0,0
Mujeeb Ur Rahman,974109,not out ,0,0,1,0,0,,0
Prithvi Shaw,1070168,c †Rahul b R Ashwin,0,1,1,0,0,0.0,1
Shikhar Dhawan,28235,lbw b R Ashwin,30,25,48,4,0,120.0,1
Shreyas Iyer (c),642519, b Viljoen,28,22,32,5,0,127.27,1
Rishabh Pant †,931581, b Mohammed Shami,39,26,50,3,2,150.0,1
Colin Ingram,45705,c sub (KK Nair) b Curran,38,29,44,4,1,131.03,1
Chris Morris,439952,run out (R Ashwin),0,1,1,0,0,0.0,1
Hanuma Vihari,452044, b Mohammed Shami,2,5,12,0,0,40.0,1
Harshal Patel,390481,c †Rahul b Curran,0,2,2,0,0,0.0,1
Kagiso Rabada,550215, b Curran,0,1,8,0,0,0.0,1
Avesh Khan,694211,not out ,4,3,6,1,0,133.33,1
Sandeep Lamichhane,960361, b Curran,0,1,1,0,0,0.0,1
