Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner (c),219889,c Mandeep Singh b Choudhary,14,8,10,2,1,175.0,0
Shikhar Dhawan,28235,c Sachin Baby b Binny,40,31,51,5,0,129.03,0
Moises Henriques,5961,c Sachin Baby b Chahal,52,37,67,3,2,140.54,0
Yuvraj Singh,36084, b Mills,62,27,49,7,3,229.63,0
Deepak Hooda,497121,not out ,16,12,29,0,1,133.33,0
Ben Cutting,230371,not out ,16,6,6,0,2,266.67,0
Chris Gayle,51880,c Warner b Hooda,32,21,30,2,3,152.38,1
Mandeep Singh,398506, b Rashid Khan,24,16,26,5,0,150.0,1
Travis Head,530011,c Yuvraj Singh b Rashid Khan,30,22,39,3,0,136.36,1
Kedar Jadhav †,290716,run out (Cutting),31,16,38,4,1,193.75,1
Shane Watson (c),8180,c Henriques b Nehra,22,17,31,1,1,129.41,1
Sachin Baby,432783,c Henriques b Bipul Sharma,1,3,5,0,0,33.33,1
Stuart Binny,27223,c Yuvraj Singh b Kumar,11,10,14,0,1,110.0,1
Sreenath Aravind,290632, b Nehra,0,2,5,0,0,0.0,1
Tymal Mills,459257,c Warner b Kumar,6,3,6,0,1,200.0,1
Yuzvendra Chahal,430246,run out (sub [CJ Jordan]),3,7,9,0,0,42.86,1
Aniket Choudhary,527299,not out ,6,2,4,0,1,300.0,1
