Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shaun Marsh,6683, b Meredith,12,14,0,0,85.71,0
Aaron Finch (c),5334,c Winter b Meredith,6,7,0,0,85.71,0
Sam Harper †,772361,c & b Short,19,16,1,1,118.75,0
Jake Fraser-McGurk,1168049,c Malan b Boland,0,2,0,0,0.0,0
Mackenzie Harvey,1076382,c David b Meredith,40,37,1,2,108.11,0
Beau Webster,381329,not out ,54,35,4,1,154.29,0
Imad Wasim,227758,not out ,12,9,1,0,133.33,0
Matthew Wade (c)†,230193,c Imad Wasim b Evans,13,6,1,1,216.67,1
D'Arcy Short,308798, b Evans,29,32,4,0,90.62,1
Ben McDermott,603410, b Hatzoglou,1,2,0,0,50.0,1
Dawid Malan,236489,c Evans b Imad Wasim,34,36,2,0,94.44,1
Will Jacks,897549,c Marsh b Evans,13,14,0,0,92.86,1
Peter Handscomb,334337,run out (Webster/Imad Wasim),19,12,1,0,158.33,1
Tim David,892749,c Evans b Sutherland,14,10,1,0,140.0,1
Nathan Ellis,826915,c Finch b Evans,7,5,1,0,140.0,1
Scott Boland,446548,not out ,1,1,0,0,100.0,1
Riley Meredith,961713,c †Harper b Evans,4,2,1,0,200.0,1
Sandeep Lamichhane,960361,not out ,1,1,0,0,100.0,1
