Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
KL Rahul †,422108,c Duminy b Markande,24,20,1,2,120.0,0
Chris Gayle,51880,c Yadav b Cutting,50,40,6,2,125.0,0
Yuvraj Singh,36084,run out (Lewis/†Ishan Kishan),14,14,0,1,100.0,0
Karun Nair,398439,c HH Pandya b McClenaghan,23,12,1,2,191.67,0
Axar Patel,554691,c HH Pandya b Bumrah,13,12,0,1,108.33,0
Marcus Stoinis,325012,not out ,29,15,2,2,193.33,0
Mayank Agarwal,398438,c KH Pandya b HH Pandya,11,7,0,1,157.14,0
Ravichandran Ashwin (c),26421,not out ,0,0,0,0,,0
Suryakumar Yadav,446507,c †Rahul b Stoinis,57,42,6,3,135.71,1
Evin Lewis,431901,c †Rahul b Mujeeb Ur Rahman,10,13,0,0,76.92,1
Ishan Kishan †,720471, b Mujeeb Ur Rahman,25,19,0,3,131.58,1
Hardik Pandya,625371, b Tye,23,13,2,1,176.92,1
Rohit Sharma (c),34102,not out ,24,15,1,2,160.0,1
Krunal Pandya,471342,not out ,31,12,4,2,258.33,1
