Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Danushka Gunathilaka,345821,obstructing the field ,55,61,98,7,0,90.16,0
Dimuth Karunaratne (c),227772,c & b Pollard,52,61,89,4,0,85.25,0
Pathum Nissanka,1028655,run out (Bravo/Hosein),8,16,29,1,0,50.0,0
Angelo Mathews,49764,run out (Shepherd/Pollard),5,7,11,0,0,71.43,0
Dinesh Chandimal †,300628,c sub (HR Walsh) b Allen,12,24,41,0,0,50.0,0
Ashen Bandara,958691,c Hosein b Holder,50,60,98,4,0,83.33,0
Kamindu Mendis,784373,c Allen b Mohammed,9,21,26,0,0,42.86,0
PWH de Silva,784379,c Holder b Mohammed,3,5,8,0,0,60.0,0
Dushmantha Chameera,552152,c †Hope b Holder,8,15,16,1,0,53.33,0
Lakshan Sandakan,429738,not out ,16,20,26,2,0,80.0,0
Nuwan Pradeep,324358,c Shepherd b Joseph,1,4,8,0,0,25.0,0
Evin Lewis,431901, b Chameera,65,90,109,4,2,72.22,1
Shai Hope †,581379, b Chameera,110,133,176,12,1,82.71,1
Darren Bravo,277472,not out ,37,47,84,2,1,78.72,1
Jason Mohammed,230549,not out ,13,15,17,2,0,86.67,1
