Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102, b Rashid,37,37,71,6,0,100.0,0
Shikhar Dhawan,28235,c & b Rashid,67,56,80,10,0,119.64,0
Virat Kohli (c),253802, b Ali,7,10,14,1,0,70.0,0
Rishabh Pant †,931581,c †Buttler b Curran,78,62,79,5,4,125.81,0
KL Rahul,422108,c Ali b Livingstone,7,18,27,0,0,38.89,0
Hardik Pandya,625371, b Stokes,64,44,63,5,4,145.45,0
Krunal Pandya,471342,c Roy b Wood,25,34,56,0,0,73.53,0
Shardul Thakur,475281,c †Buttler b Wood,30,21,35,1,3,142.86,0
Bhuvneshwar Kumar,326016,c Curran b Topley,3,5,13,0,0,60.0,0
Prasidh Krishna,917159, b Wood,0,3,4,0,0,0.0,0
T Natarajan,802575,not out ,0,0,2,0,0,,0
Jason Roy,298438, b Kumar,14,6,4,3,0,233.33,1
Jonny Bairstow,297433,lbw b Kumar,1,4,17,0,0,25.0,1
Ben Stokes,311158,c Dhawan b Natarajan,35,39,53,4,1,89.74,1
Dawid Malan,236489,c Sharma b Thakur,50,50,114,6,0,100.0,1
Jos Buttler (c)†,308967,lbw b Thakur,15,18,28,2,0,83.33,1
Liam Livingstone,403902,c & b Thakur,36,31,40,4,1,116.13,1
Moeen Ali,8917,c HH Pandya b Kumar,29,25,36,2,2,116.0,1
Sam Curran,662973,not out ,95,83,134,9,3,114.46,1
Adil Rashid,244497,c Kohli b Thakur,19,22,41,2,0,86.36,1
Mark Wood,351588,run out (HH Pandya/†Pant),14,21,60,1,0,66.67,1
Reece Topley,461632,not out ,1,1,5,0,0,100.0,1
