Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Sanju Samson,425943,c †Uthappa b UT Yadav,39,25,35,7,0,156.0,0
Sam Billings,297628,c †Uthappa b Coulter-Nile,21,17,27,2,0,123.53,0
Karun Nair,398439, b Coulter-Nile,21,27,43,1,0,77.78,0
Shreyas Iyer,642519,run out (de Grandhomme/†Uthappa),26,17,25,4,0,152.94,0
Rishabh Pant †,931581,c Gambhir b Coulter-Nile,38,16,26,2,4,237.5,0
Angelo Mathews,49764, b Narine,1,4,11,0,0,25.0,0
Chris Morris,439952,c UT Yadav b Woakes,16,9,14,3,0,177.78,0
Pat Cummins,489889,not out ,3,4,11,0,0,75.0,0
Mohammed Shami,481896,not out ,0,1,1,0,0,0.0,0
Gautam Gambhir (c),28763,c Mathews b Khan,14,12,15,2,0,116.67,1
Colin de Grandhomme,55395,c Billings b Khan,1,2,3,0,0,50.0,1
Robin Uthappa †,35582,c †Pant b Cummins,4,2,6,1,0,200.0,1
Manish Pandey,290630,not out ,69,49,95,4,3,140.82,1
Yusuf Pathan,32498,c & b Morris,59,39,58,6,2,151.28,1
Suryakumar Yadav,446507,c Khan b Cummins,7,9,16,0,0,77.78,1
Chris Woakes,247235,st †Pant b Mishra,3,5,11,0,0,60.0,1
Sunil Narine,230558,not out ,1,1,2,0,0,100.0,1
