Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Aaron Finch,5334, b Ali,22,17,3,1,129.41,0
Travis Head,530011,c Morgan b Plunkett,56,42,9,0,133.33,0
Marcus Stoinis,325012,c Ball b Ali,0,2,0,0,0.0,0
Shaun Marsh,6683,st †Buttler b Ali,8,12,0,0,66.67,0
Alex Carey,326434,c †Buttler b Curran,44,40,5,1,110.0,0
Tim Paine (c)†,7252,run out (†Buttler),1,2,0,0,50.0,0
D'Arcy Short,308798,not out ,47,52,4,0,90.38,0
Ashton Agar,505120, b Curran,0,2,0,0,0.0,0
Kane Richardson,272262,run out (Ali/†Buttler),14,16,0,1,87.5,0
Nathan Lyon,272279,lbw b Rashid,1,10,0,0,10.0,0
Billy Stanlake,533042, b Ali,2,13,0,0,15.38,0
Jason Roy,298438, b Agar,1,3,0,0,33.33,1
Jonny Bairstow,297433, b Stanlake,12,20,1,0,60.0,1
Alex Hales,249866,c †Paine b Richardson,20,29,3,0,68.97,1
Joe Root,303669,c Marsh b Stanlake,1,3,0,0,33.33,1
Eoin Morgan (c),24598, b Stanlake,0,4,0,0,0.0,1
Jos Buttler †,308967,not out ,110,122,12,1,90.16,1
Moeen Ali,8917,c Lyon b Stoinis,16,31,0,0,51.61,1
Sam Curran,662973,c †Paine b Richardson,15,21,1,1,71.43,1
Liam Plunkett,19264,c †Paine b Richardson,0,1,0,0,0.0,1
Adil Rashid,244497,c Stanlake b Stoinis,20,47,0,0,42.55,1
Jake Ball,414990,not out ,1,10,0,0,10.0,1
