Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Shai Hope †,581379,c Mohammad Mithun b Mashrafe Mortaza,109,132,170,11,1,82.58,0
Sunil Ambris,348054,c Mahmudullah b Mehidy Hasan Miraz,38,50,64,4,0,76.0,0
Darren Bravo,277472,c †Mushfiqur Rahim b Shakib Al Hasan,1,4,5,0,0,25.0,0
Roston Chase,391832,c Mustafizur Rahman b Mashrafe Mortaza,51,62,85,2,1,82.26,0
Jonathan Carter,314615,c Shakib Al Hasan b Mustafizur Rahman,11,17,36,1,0,64.71,0
Jason Holder (c),391485,c †Mushfiqur Rahim b Mashrafe Mortaza,4,2,3,1,0,200.0,0
Shane Dowrich,431905,c Soumya Sarkar b Mohammad Saifuddin,6,8,10,1,0,75.0,0
Ashley Nurse,315594,c Sabbir Rahman b Mustafizur Rahman,19,17,31,0,1,111.76,0
Kemar Roach,230553, b Mohammad Saifuddin,1,2,6,0,0,50.0,0
Sheldon Cottrell,495551,not out ,4,7,9,0,0,57.14,0
Shannon Gabriel,446101,not out ,0,0,1,0,0,,0
Tamim Iqbal,56194,c Holder b Gabriel,80,116,158,7,0,68.97,1
Soumya Sarkar,436677,c Bravo b Chase,73,68,116,9,1,107.35,1
Shakib Al Hasan,56143,not out ,61,61,80,3,2,100.0,1
Mushfiqur Rahim †,56029,not out ,32,25,38,2,2,128.0,1
