Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ajinkya Rahane,277916,c Yuvraj Singh b Bipul Sharma,22,20,33,0,1,110.0,0
Rahul Tripathi,446763,run out (Bipul Sharma),1,4,8,0,0,25.0,0
Steven Smith (c),267192,c Bipul Sharma b Kaul,34,39,65,0,0,87.18,0
Ben Stokes,311158, b Rashid Khan,39,25,33,1,3,156.0,0
MS Dhoni †,28081,c †Ojha b Kaul,31,21,29,2,2,147.62,0
Dan Christian,4864,c Rashid Khan b Kaul,4,2,3,1,0,200.0,0
Manoj Tiwary,35565,run out (Warner/Kumar),9,5,15,1,0,180.0,0
Washington Sundar,719715,not out ,1,3,6,0,0,33.33,0
Shardul Thakur,475281,c Warner b Kaul,0,1,1,0,0,0.0,0
Jaydev Unadkat,390484,not out ,0,0,1,0,0,,0
David Warner (c),219889,c Thakur b Stokes,40,34,58,4,1,117.65,1
Shikhar Dhawan,28235, b Stokes,19,12,17,2,1,158.33,1
Kane Williamson,277906,c †Dhoni b Stokes,4,2,2,1,0,200.0,1
Yuvraj Singh,36084,c Tripathi b Unadkat,47,43,61,4,2,109.3,1
Moises Henriques,5961, b Imran Tahir,4,6,5,0,0,66.67,1
Naman Ojha †,32102,c Stokes b Unadkat,9,9,22,0,1,100.0,1
Bipul Sharma,35928,c Stokes b Unadkat,8,7,14,0,0,114.29,1
Rashid Khan,793463,c & b Unadkat,3,4,11,0,0,75.0,1
Bhuvneshwar Kumar,326016,c Tiwary b Unadkat,0,1,3,0,0,0.0,1
Siddarth Kaul,326017,not out ,0,2,3,0,0,0.0,1
Ashish Nehra,31820,not out ,0,0,1,0,0,,1
