Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Prithvi Shaw,1070168,c Thakur b Chahar,17,17,1,1,100.0,0
Shreyas Iyer (c),642519, b Ngidi,19,22,3,0,86.36,0
Rishabh Pant †,931581,c Bravo b Ngidi,38,26,3,2,146.15,0
Glenn Maxwell,325026, b Jadeja,5,7,0,0,71.43,0
Vijay Shankar,477021,not out ,36,28,2,2,128.57,0
Abhishek Sharma,1070183,c Harbhajan Singh b Thakur,2,4,0,0,50.0,0
Harshal Patel,390481,not out ,36,16,1,4,225.0,0
Shane Watson,8180,c Boult b Mishra,14,23,0,1,60.87,1
Ambati Rayudu,33141,c Maxwell b Patel,50,29,4,4,172.41,1
Suresh Raina,33335,c Shankar b Lamichhane,15,18,1,0,83.33,1
MS Dhoni (c)†,28081,c Iyer b Boult,17,23,1,0,73.91,1
Sam Billings,297628,c Abhishek Sharma b Mishra,1,5,0,0,20.0,1
Ravindra Jadeja,234675,not out ,27,18,0,2,150.0,1
Dwayne Bravo,51439,c Shankar b Boult,1,2,0,0,50.0,1
Deepak Chahar,447261,not out ,1,2,0,0,50.0,1
