Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dean Elgar,230852, b de Grandhomme,5,12,13,0,0,41.67,0
Theunis de Bruyn,486672,c Latham b Henry,0,3,9,0,0,0.0,0
Hashim Amla,43906, b de Grandhomme,50,93,134,9,0,53.76,0
Jean-Paul Duminy,44932,c Patel b Henry,20,61,85,3,0,32.79,0
Faf du Plessis (c),44828,c Latham b Santner,53,108,166,9,0,49.07,0
Temba Bavuma,372116,c Raval b Henry,29,49,63,4,0,59.18,0
Quinton de Kock †,379143,lbw b Wagner,90,118,160,11,2,76.27,0
Vernon Philander,46945,c Latham b Henry,11,22,28,2,0,50.0,0
Keshav Maharaj,267724,c †Watling b Wagner,9,34,35,2,0,26.47,0
Kagiso Rabada,550215,c †Watling b Wagner,34,31,47,6,1,109.68,0
Morne Morkel,46538,not out ,9,5,9,2,0,180.0,0
Tom Latham,388802,c †de Kock b Morkel,50,103,134,10,0,48.54,1
Jeet Raval,277914,c †de Kock b Morkel,88,254,396,10,0,34.65,1
Kane Williamson (c),277906,c Philander b Morkel,176,285,453,16,3,61.75,1
Neil Broom,36581,lbw b Rabada,12,11,17,2,0,109.09,1
Henry Nicholls,539511,c †de Kock b Rabada,0,1,7,0,0,0.0,1
Mitchell Santner,502714,c Duminy b Rabada,41,151,195,5,0,27.15,1
BJ Watling †,38924, b Maharaj,24,63,78,3,0,38.1,1
Colin de Grandhomme,55395,c †de Kock b Morkel,57,70,98,5,2,81.43,1
Matt Henry,506612,c Elgar b Maharaj,12,17,27,2,0,70.59,1
Jeetan Patel,38141,c †de Kock b Rabada,5,18,15,1,0,27.78,1
Neil Wagner,233713,not out ,0,3,4,0,0,0.0,1
Dean Elgar,230852,c †Watling b de Grandhomme,5,22,21,1,0,22.73,2
Theunis de Bruyn,486672,run out (Williamson/†Watling),12,35,46,3,0,34.29,2
Hashim Amla,43906,c de Grandhomme b Patel,19,40,68,2,0,47.5,2
Jean-Paul Duminy,44932, b Patel,13,36,59,1,1,36.11,2
Faf du Plessis (c),44828,not out ,15,51,76,3,0,29.41,2
Temba Bavuma,372116,c †Watling b Henry,1,11,15,0,0,9.09,2
Quinton de Kock †,379143,not out ,15,39,46,1,0,38.46,2
