Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dimuth Karunaratne,227772, b Wahab Riaz,196,405,556,19,1,48.4,0
Kaushal Silva,50482,c †Sarfraz Ahmed b Yasir Shah,27,71,99,2,0,38.03,0
Sadeera Samarawickrama,629076,c & b Mohammad Amir,38,35,55,5,1,108.57,0
Kusal Mendis,629074,c Asad Shafiq b Yasir Shah,1,4,7,0,0,25.0,0
Dinesh Chandimal (c),300628,lbw b Yasir Shah,62,195,258,6,0,31.79,0
Niroshan Dickwella †,429754,c †Sarfraz Ahmed b Mohammad Abbas,52,53,86,5,0,98.11,0
Dilruwan Perera,49920, b Yasir Shah,58,76,89,7,0,76.32,0
Rangana Herath,49178,not out ,27,72,91,1,0,37.5,0
Suranga Lakmal,49619,lbw b Mohammad Abbas,8,31,38,1,0,25.81,0
Lahiru Gamage,268845,st †Sarfraz Ahmed b Yasir Shah,1,11,12,0,0,9.09,0
Nuwan Pradeep,324358,c Asad Shafiq b Yasir Shah,0,8,14,0,0,0.0,0
Shan Masood,233901, b Gamage,16,72,96,1,0,22.22,1
Sami Aslam,547079,lbw b Perera,39,71,102,5,0,54.93,1
Azhar Ali,39037,lbw b Herath,59,128,211,6,0,46.09,1
Asad Shafiq,316397,c Mendis b Lakmal,12,36,58,2,0,33.33,1
Babar Azam,348144,c Samarawickrama b Herath,8,23,31,1,0,34.78,1
Haris Sohail,318788,lbw b Perera,56,135,158,4,2,41.48,1
Sarfaraz Ahmed (c)†,227760,c Mendis b Perera,14,14,19,1,0,100.0,1
Mohammad Amir,290948,lbw b Herath,7,14,14,1,0,50.0,1
Yasir Shah,43685, b Lakmal,24,23,48,1,2,104.35,1
Wahab Riaz,43590,c Samarawickrama b Gamage,16,29,32,1,0,55.17,1
Mohammad Abbas,389666,not out ,1,2,6,0,0,50.0,1
Dimuth Karunaratne,227772, b Wahab Riaz,7,27,35,1,0,25.93,2
Kaushal Silva,50482,c †Sarfraz Ahmed b Mohammad Abbas,3,5,10,0,0,60.0,2
Sadeera Samarawickrama,629076,c †Sarfraz Ahmed b Wahab Riaz,13,21,37,1,0,61.9,2
Kusal Mendis,629074,c †Sarfraz Ahmed b Haris Sohail,29,49,93,4,0,59.18,2
Suranga Lakmal,49619,lbw b Yasir Shah,1,10,14,0,0,10.0,2
Dinesh Chandimal (c),300628,lbw b Wahab Riaz,0,5,8,0,0,0.0,2
Niroshan Dickwella †,429754,c †Sarfraz Ahmed b Wahab Riaz,21,21,25,4,0,100.0,2
Dilruwan Perera,49920,lbw b Yasir Shah,0,1,3,0,0,0.0,2
Rangana Herath,49178,c Babar Azam b Haris Sohail,17,17,28,3,0,100.0,2
Lahiru Gamage,268845,not out ,1,1,5,0,0,100.0,2
Nuwan Pradeep,324358,lbw b Haris Sohail,0,2,4,0,0,0.0,2
Shan Masood,233901,c †Dickwella b Perera,21,101,154,1,0,20.79,3
Sami Aslam,547079,c Mendis b Gamage,1,8,21,0,0,12.5,3
Azhar Ali,39037,c Silva b Pradeep,17,54,94,2,0,31.48,3
Haris Sohail,318788,c †Dickwella b Perera,10,24,27,1,0,41.67,3
Asad Shafiq,316397,c Mendis b Lakmal,112,176,251,10,0,63.64,3
Babar Azam,348144,c Silva b Perera,0,2,3,0,0,0.0,3
Sarfaraz Ahmed (c)†,227760,c Pradeep b Perera,68,130,186,5,0,52.31,3
Mohammad Amir,290948,lbw b Perera,4,9,12,1,0,44.44,3
Yasir Shah,43685,st †Dickwella b Herath,5,23,34,0,0,21.74,3
Wahab Riaz,43590,c Chandimal b Herath,1,12,18,0,0,8.33,3
Mohammad Abbas,389666,not out ,3,8,13,0,0,37.5,3
