Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438, b Milne,13,23,38,2,0,56.52,0
Alex Hales,249866, b Milne,56,62,99,3,2,90.32,0
Joe Root,303669, b Anderson,64,65,122,4,2,98.46,0
Eoin Morgan (c),24598,c †Ronchi b Anderson,13,12,18,2,0,108.33,0
Ben Stokes,311158,c Milne b Boult,48,53,63,4,2,90.57,0
Jos Buttler †,308967,not out ,61,48,76,2,2,127.08,0
Moeen Ali,8917,c Boult b Anderson,12,11,13,0,1,109.09,0
Adil Rashid,244497,lbw b Santner,12,11,16,1,0,109.09,0
Liam Plunkett,19264,c Southee b Milne,15,10,25,1,1,150.0,0
Mark Wood,351588,c Taylor b Southee,0,1,3,0,0,0.0,0
Jake Ball,414990,c Boult b Southee,0,1,2,0,0,0.0,0
Martin Guptill,226492,c Root b Stokes,27,33,56,4,0,81.82,1
Luke Ronchi †,7502, b Ball,0,1,5,0,0,0.0,1
Kane Williamson (c),277906,c †Buttler b Wood,87,98,132,8,0,88.78,1
Ross Taylor,38699,c Root b Ball,39,59,95,3,0,66.1,1
Neil Broom,36581,lbw b Rashid,11,21,38,0,0,52.38,1
James Neesham,355269,c Hales b Plunkett,18,14,18,1,1,128.57,1
Corey Anderson,277662,c Hales b Plunkett,10,15,29,1,0,66.67,1
Mitchell Santner,502714,st †Buttler b Rashid,3,9,14,0,0,33.33,1
Adam Milne,450860,c Rashid b Plunkett,10,11,16,1,0,90.91,1
Tim Southee,232364,c Roy b Plunkett,2,6,9,0,0,33.33,1
Trent Boult,277912,not out ,0,0,2,0,0,,1
