Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dean Elgar,230852,c Moor b Jarvis,31,56,95,5,0,55.36,0
Aiden Markram,600498,c †Taylor b Jarvis,125,204,264,14,2,61.27,0
Hashim Amla,43906,c Moor b Mpofu,5,11,14,1,0,45.45,0
AB de Villiers (c),44936,c & b Mpofu,53,65,87,5,1,81.54,0
Temba Bavuma,372116,c †Taylor b Jarvis,44,72,93,5,0,61.11,0
Quinton de Kock †,379143,lbw b Cremer,24,38,60,4,0,63.16,0
Vernon Philander,46945,lbw b Cremer,10,15,22,2,0,66.67,0
Andile Phehlukwayo,540316,not out ,4,6,19,1,0,66.67,0
Kagiso Rabada,550215,run out (Moor/†Taylor),1,1,3,0,0,100.0,0
Keshav Maharaj,267724,c Burl b Mpofu,5,5,4,1,0,100.0,0
Hamilton Masakadza,55608,lbw b Morkel,0,1,1,0,0,0.0,1
Chamu Chibhabha,55354,c Bavuma b Morkel,6,19,28,1,0,31.58,1
Craig Ervine,55412,lbw b Philander,4,31,47,1,0,12.9,1
Brendan Taylor †,55814,c †de Villiers b Morkel,0,5,7,0,0,0.0,1
Ryan Burl,495964, b Morkel,16,35,47,3,0,45.71,1
Kyle Jarvis,332996,c †de Villiers b Phehlukwayo,23,50,67,3,0,46.0,1
Sikandar Raza,299572,c †de Villiers b Morkel,0,4,3,0,0,0.0,1
Peter Moor,333000, b Phehlukwayo,9,19,43,1,0,47.37,1
Graeme Cremer (c),55346,c †de Villiers b Rabada,2,10,12,0,0,20.0,1
Chris Mpofu,55633,c Bavuma b Rabada,0,4,9,0,0,0.0,1
Blessing Muzarabani,827051,not out ,4,5,6,1,0,80.0,1
Hamilton Masakadza,55608,c †de Villiers b Maharaj,13,34,71,1,1,38.24,2
Chamu Chibhabha,55354,c †de Villiers b Rabada,15,54,48,2,0,27.78,2
Craig Ervine,55412,lbw b Phehlukwayo,23,58,84,2,1,39.66,2
Brendan Taylor †,55814,c Amla b Maharaj,16,36,36,3,0,44.44,2
Ryan Burl,495964,c †de Villiers b Phehlukwayo,0,4,11,0,0,0.0,2
Sikandar Raza,299572,c Phehlukwayo b Maharaj,5,4,5,1,0,125.0,2
Peter Moor,333000,c †de Villiers b Phehlukwayo,1,6,16,0,0,16.67,2
Graeme Cremer (c),55346,not out ,18,37,43,4,0,48.65,2
Kyle Jarvis,332996, b Philander,5,10,14,1,0,50.0,2
Chris Mpofu,55633, b Maharaj,0,3,4,0,0,0.0,2
Blessing Muzarabani,827051, b Maharaj,10,9,13,1,1,111.11,2
