Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Jordan b Hasan Ali,9,6,2,0,150.0,0
Brendon McCullum (c),37737,c Malan b Mohammad Asghar,0,3,0,0,0.0,0
Fakhar Zaman,512191,c †Kamran Akmal b Jordan,33,19,4,1,173.68,0
Umar Akmal,317273,c Mohammad Hafeez b Hasan Ali,0,3,0,0,0.0,0
Grant Elliott,44956,c Sammy b Hasan Ali,0,3,0,0,0.0,0
Mohammad Rizwan †,323389,c Morgan b Wahab Riaz,11,12,2,0,91.67,0
Sunil Narine,230558,c Jordan b Mohammad Hafeez,2,3,0,0,66.67,0
Sohail Tanvir,43265,run out (Jordan),1,9,0,0,11.11,0
Bilawal Bhatti,343305, b Shahid Afridi,1,4,0,0,25.0,0
Yasir Shah,43685,not out ,0,0,0,0,,0
Mohammad Irfan,805925,c †Kamran Akmal b Jordan,0,1,0,0,0.0,0
Mohammad Hafeez,41434,st †Mohammad Rizwan b Narine,3,11,0,0,27.27,1
Dawid Malan,236489,lbw b Sohail Tanvir,1,3,0,0,33.33,1
Kamran Akmal †,41028,c Elliott b Yasir Shah,3,13,0,0,23.08,1
Eoin Morgan,24598,c Fakhar Zaman b Yasir Shah,23,26,3,0,88.46,1
Shahid Afridi,42639,c Elliott b Narine,13,15,1,1,86.67,1
Sohaib Maqsood,43266,c McCullum b Yasir Shah,0,4,0,0,0.0,1
Daren Sammy (c),53115, b Yasir Shah,3,9,0,0,33.33,1
Chris Jordan,288992,not out ,3,10,0,0,30.0,1
Wahab Riaz,43590,not out ,5,12,0,0,41.67,1
