Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jake Weatherald,781285,c Hilfenhaus b Boland,11,9,0,0,122.22,0
Ben Dunk,388678,c Hussey b Bowe,35,25,5,0,140.0,0
Tim Ludeman †,233482,c Quiney b Boland,26,24,2,0,108.33,0
Brad Hodge (c),5674, b Boland,17,22,0,0,77.27,0
Kieron Pollard,230559,c Hussey b Hilfenhaus,16,13,2,0,123.08,0
Jono Dean,316730,c Stoinis b Boland,23,16,3,1,143.75,0
Kelvin Smith,541777,c †Handscomb b Hilfenhaus,0,3,0,0,0.0,0
Michael Neser,376169,run out (†Handscomb),2,2,0,0,100.0,0
Ish Sodhi,559066,not out ,8,4,0,1,200.0,0
Wes Agar,959833,not out ,2,2,0,0,100.0,0
Rob Quiney,211854,c Dunk b Laughlin,31,17,6,0,182.35,1
Luke Wright,23460,c Agar b Dunk,9,12,1,0,75.0,1
Kevin Pietersen,19296,run out (Sodhi/Hodge),32,29,3,0,110.34,1
Peter Handscomb †,334337, b Sodhi,2,4,0,0,50.0,1
Marcus Stoinis,325012,c & b Neser,1,4,0,0,25.0,1
David Hussey (c),5766,c Weatherald b Sodhi,15,8,1,1,187.5,1
Evan Gulbis,381183, b Laughlin,22,16,1,1,137.5,1
Ben Hilfenhaus,5941,not out ,32,24,3,1,133.33,1
Scott Boland,446548, b Laughlin,0,2,0,0,0.0,1
Michael Beer,307495,not out ,1,1,0,0,100.0,1
