Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Alastair Cook,11728,c KA Hope b Gabriel,11,24,33,2,0,45.83,0
Mark Stoneman,229954,c †Dowrich b Roach,19,47,72,2,0,40.43,0
Tom Westley,214265,lbw b Roach,3,11,18,0,0,27.27,0
Joe Root (c),303669,c Blackwood b Bishoo,59,98,156,9,0,60.2,0
Dawid Malan,236489, b Holder,8,39,61,1,0,20.51,0
Ben Stokes,311158,c †Dowrich b Gabriel,100,124,188,17,0,80.65,0
Jonny Bairstow †,297433,c Holder b Gabriel,2,9,19,0,0,22.22,0
Moeen Ali,8917,c Chase b Roach,22,35,54,4,0,62.86,0
Chris Woakes,247235,c †Dowrich b Roach,23,35,50,5,0,65.71,0
Stuart Broad,10617, b Gabriel,0,4,5,0,0,0.0,0
James Anderson,8608,not out ,0,1,7,0,0,0.0,0
Kraigg Brathwaite,348024, b Broad,134,249,376,17,2,53.82,1
Kieran Powell,252932,c Cook b Anderson,5,20,27,1,0,25.0,1
Devendra Bishoo,341593,c †Bairstow b Anderson,1,33,41,0,0,3.03,1
Kyle Hope,443150,c Root b Anderson,3,15,18,0,0,20.0,1
Shai Hope,581379,c †Bairstow b Anderson,147,253,343,23,0,58.1,1
Roston Chase,391832,c Cook b Stokes,5,20,24,1,0,25.0,1
Jermaine Blackwood,431909,run out (Stokes/†Bairstow),49,63,117,7,0,77.78,1
Shane Dowrich †,431905,c Root b Anderson,0,1,1,0,0,0.0,1
Jason Holder (c),391485,c Ali b Woakes,43,54,79,7,0,79.63,1
Kemar Roach,230553,not out ,6,26,43,1,0,23.08,1
Shannon Gabriel,446101,lbw b Stokes,10,28,38,0,1,35.71,1
Alastair Cook,11728,c †Dowrich b Holder,23,63,90,2,0,36.51,2
Mark Stoneman,229954, b Gabriel,52,124,170,7,0,41.94,2
Tom Westley,214265,c †Dowrich b Holder,8,25,40,0,0,32.0,2
Joe Root (c),303669,c SD Hope b Gabriel,72,111,187,15,0,64.86,2
Dawid Malan,236489, b Chase,61,186,291,7,0,32.8,2
Ben Stokes,311158,c Brathwaite b Chase,58,108,136,11,0,53.7,2
Jonny Bairstow †,297433, b Chase,18,21,28,4,0,85.71,2
Moeen Ali,8917,c Brathwaite b Bishoo,84,93,104,14,0,90.32,2
Chris Woakes,247235,not out ,61,104,132,7,0,58.65,2
Stuart Broad,10617,not out ,14,23,45,1,0,60.87,2
Kraigg Brathwaite,348024,c Stokes b Ali,95,180,260,12,0,52.78,3
Kieran Powell,252932,c Stokes b Broad,23,50,70,5,0,46.0,3
Kyle Hope,443150,run out (Broad),0,5,19,0,0,0.0,3
Shai Hope,581379,not out ,118,211,321,14,0,55.92,3
Roston Chase,391832,c sub (MS Crane) b Woakes,30,58,70,3,0,51.72,3
Jermaine Blackwood,431909,st †Bairstow b Ali,41,45,78,3,2,91.11,3
Shane Dowrich †,431905,not out ,0,0,4,0,0,,3
