Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Marcus Harris,434813,c Dean b Sodhi,85,53,6,4,160.38,0
Aaron Finch (c),5334,c Laughlin b Neser,19,13,4,0,146.15,0
Cameron White,8291,c Neser b O'Connor,10,10,0,1,100.0,0
Tom Cooper,219885,c †Ludeman b Neser,14,12,0,1,116.67,0
Callum Ferguson,5236,c Laughlin b Pollard,26,16,1,1,162.5,0
Thisara Perera,233514,c Neser b Laughlin,0,3,0,0,0.0,0
Sunil Narine,230558,c Weatherald b Pollard,2,4,0,0,50.0,0
Peter Nevill †,6973,c Hodge b Laughlin,6,5,1,0,120.0,0
James Pattinson,272465,c Neser b Pollard,1,2,0,0,50.0,0
Nathan Rimmington,7443,not out ,1,1,0,0,100.0,0
Brad Hogg,5681,not out ,0,1,0,0,0.0,0
Tim Ludeman †,233482,c Pattinson b Rimmington,29,22,2,0,131.82,1
Ben Dunk,388678, b Cooper,32,25,3,1,128.0,1
Jake Weatherald,781285,run out (Rimmington/†Nevill),11,10,1,0,110.0,1
Kieron Pollard,230559,c Ferguson b Perera,22,17,1,1,129.41,1
Brad Hodge (c),5674, b Perera,26,20,3,0,130.0,1
Michael Neser,376169, b Narine,10,9,0,1,111.11,1
Jono Dean,316730,c sub (CP Tremain) b Perera,21,9,0,2,233.33,1
Ish Sodhi,559066,not out ,5,5,0,0,100.0,1
Wes Agar,959833,c Cooper b Perera,8,3,2,0,266.67,1
Ben Laughlin,315623,not out ,0,0,0,0,,1
