Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tom Latham (c),388802,c †Da Silva b CK Holder,27,53,87,4,0,50.94,0
Tom Blundell,440516, b Gabriel,14,19,35,2,0,73.68,0
Will Young,547749,c JO Holder b Gabriel,43,87,174,4,0,49.43,0
Ross Taylor,38699,c †Da Silva b Gabriel,9,12,19,1,0,75.0,0
Henry Nicholls,539511,c Brathwaite b Chase,174,280,425,21,1,62.14,0
BJ Watling †,38924, b Joseph,30,51,68,6,0,58.82,0
Daryl Mitchell,381743,lbw b CK Holder,42,68,101,5,0,61.76,0
Kyle Jamieson,625960,c JO Holder b Joseph,20,57,79,3,0,35.09,0
Tim Southee,232364, b Joseph,11,12,17,2,0,91.67,0
Neil Wagner,233713,not out ,66,42,58,8,4,157.14,0
Trent Boult,277912,c Brooks b Chase,6,3,2,0,1,200.0,0
Kraigg Brathwaite,348024,c Taylor b Southee,0,8,9,0,0,0.0,1
John Campbell,348026,c Latham b Jamieson,14,37,69,2,0,37.84,1
Darren Bravo,277472,c & b Southee,7,30,42,1,0,23.33,1
Shamarh Brooks,230555, b Jamieson,14,92,140,1,0,15.22,1
Roston Chase,391832, b Jamieson,0,1,2,0,0,0.0,1
Jermaine Blackwood,431909,c Latham b Southee,69,92,145,11,0,75.0,1
Jason Holder (c),391485,c Boult b Jamieson,9,25,35,1,0,36.0,1
Joshua Da Silva †,1168667,c †Watling b Southee,3,25,38,0,0,12.0,1
Alzarri Joseph,670031,c †Watling b Jamieson,0,3,3,0,0,0.0,1
Chemar Holder,914519,not out ,8,22,32,0,0,36.36,1
Shannon Gabriel,446101, b Southee,2,6,8,0,0,33.33,1
Kraigg Brathwaite,348024,c Young b Boult,24,42,48,3,0,57.14,2
John Campbell,348026, b Jamieson,68,109,185,8,0,62.39,2
Darren Bravo,277472,c Nicholls b Boult,4,3,3,1,0,133.33,2
Shamarh Brooks,230555,c †Watling b Wagner,36,72,108,4,1,50.0,2
Roston Chase,391832,c Latham b Jamieson,0,7,13,0,0,0.0,2
Jermaine Blackwood,431909, b Boult,20,33,48,1,0,60.61,2
Jason Holder (c),391485, b Southee,61,93,126,8,2,65.59,2
Joshua Da Silva †,1168667,lbw b Wagner,57,84,135,6,0,67.86,2
Alzarri Joseph,670031,c †Watling b Southee,24,12,18,3,2,200.0,2
Chemar Holder,914519,not out ,13,15,37,3,0,86.67,2
Shannon Gabriel,446101, b Wagner,0,6,9,0,0,0.0,2
