Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Babar Azam,348144,c Hasan Ali b Shakib Al Hasan,46,38,6,1,121.05,0
Kumar Sangakkara (c)†,50710,c Hasan Ali b Iftikhar Ahmed,28,22,3,0,127.27,0
Chris Gayle,51880,c Morgan b Iftikhar Ahmed,11,9,0,1,122.22,0
Shoaib Malik,42657,not out ,51,27,4,3,188.89,0
Ravi Bopara,10582,c Sohaib Maqsood b Imran Khan,30,20,2,2,150.0,0
Kieron Pollard,230559,not out ,4,4,0,0,100.0,0
Tamim Iqbal,56194,c †Sangakkara b Sohail Khan,16,11,3,0,145.45,1
Kamran Akmal †,41028,c Bopara b Sohail Khan,14,12,1,1,116.67,1
Iftikhar Ahmed,480603,c †Sangakkara b Imad Wasim,1,3,0,0,33.33,1
Eoin Morgan,24598,c Bopara b Shoaib Malik,3,13,0,0,23.08,1
Shakib Al Hasan,56143,c Bopara b Usman Shinwari,18,16,3,0,112.5,1
Sohaib Maqsood,43266,c Pollard b Usman Shinwari,5,5,1,0,100.0,1
Daren Sammy (c),53115,c Gayle b Sohail Khan,34,26,1,3,130.77,1
Shahid Afridi,42639,c Gayle b Usama Mir,54,28,3,5,192.86,1
Wahab Riaz,43590, b Usman Shinwari,2,3,0,0,66.67,1
Hasan Ali,681305,c Bopara b Usama Mir,10,4,1,1,250.0,1
Imran Khan,783423,not out ,0,0,0,0,,1
