Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma (c),34102,c Vijay b Santner,67,48,79,6,3,139.58,0
Quinton de Kock †,379143,c †Rayudu b Chahar,15,9,15,1,1,166.67,0
Evin Lewis,431901,c Bravo b Santner,32,30,46,3,1,106.67,0
Krunal Pandya,471342,c Santner b Imran Tahir,1,3,5,0,0,33.33,0
Hardik Pandya,625371,not out ,23,18,34,1,1,127.78,0
Kieron Pollard,230559,not out ,13,12,21,2,0,108.33,0
Murali Vijay,237095,c Yadav b Bumrah,38,35,60,3,1,108.57,1
Shane Watson,8180,c Chahar b Malinga,8,4,6,2,0,200.0,1
Suresh Raina (c),33335,c Yadav b HH Pandya,2,4,13,0,0,50.0,1
Ambati Rayudu †,33141, b KH Pandya,0,3,7,0,0,0.0,1
Kedar Jadhav,290716, b KH Pandya,6,11,13,0,0,54.55,1
Dhruv Shorey,590327,c Chahar b Roy,5,8,14,0,0,62.5,1
Dwayne Bravo,51439,c & b Malinga,20,17,32,2,0,117.65,1
Mitchell Santner,502714,c Pollard b Malinga,22,20,34,0,2,110.0,1
Deepak Chahar,447261,c KH Pandya b Bumrah,0,2,3,0,0,0.0,1
Harbhajan Singh,29264,c HH Pandya b Malinga,1,3,5,0,0,33.33,1
Imran Tahir,40618,not out ,0,0,2,0,0,,1
