Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jimmy Peirson †,444970,lbw b Thornton,44,30,5,2,146.67,0
Brendon McCullum (c),37737,c Botha b Abbott,30,21,2,1,142.86,0
Chris Lynn,326637,c Roy b Abbott,13,7,0,2,185.71,0
Alex Ross,333624,c Maddinson b Botha,6,10,0,0,60.0,0
Joe Burns,326632,not out ,51,33,3,2,154.55,0
Ben Cutting,230371,c & b Abbott,20,12,4,0,166.67,0
Jack Wildermuth,570854,c Dwarshuis b Botha,8,4,0,1,200.0,0
Nick Buchanan,333805,not out ,8,3,0,1,266.67,0
Daniel Hughes,571761, b Cutting,85,55,7,4,154.55,1
Jason Roy,298438,lbw b Badree,7,6,1,0,116.67,1
Nic Maddinson,333780,c & b Cutting,24,15,3,1,160.0,1
Moises Henriques (c),5961,c Steketee b Buchanan,10,10,0,0,100.0,1
Sam Billings,297628, b Swepson,5,5,0,0,100.0,1
Brad Haddin †,5560,c sub (AJ Doolan) b Wildermuth,32,13,3,2,246.15,1
Johan Botha,44149,c Cutting b Swepson,13,10,1,0,130.0,1
Sean Abbott,398666,not out ,7,2,0,1,350.0,1
Ben Dwarshuis,679567,not out ,0,2,0,0,0.0,1
