Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Babar Azam,348144,c †Sarfaraz Ahmed b Mohammad Hasnain,56,46,6,1,121.74,0
Colin Munro,232359,c †Sarfaraz Ahmed b Fawad Ahmed,30,26,1,2,115.38,0
Liam Livingstone,403902,c Umar Akmal b Mohammad Nawaz,5,7,0,0,71.43,0
Colin Ingram,45705,lbw b Mohammad Hasnain,24,10,1,3,240.0,0
Ben Dunk †,388678,c Mohammad Nawaz b Sohail Tanvir,18,11,1,1,163.64,0
Iftikhar Ahmed,480603,not out ,44,18,5,2,244.44,0
Imad Wasim (c),227758,not out ,4,2,0,0,200.0,0
Shane Watson,8180,c sub (Mohammad Rizwan) b Umer Khan,20,15,1,1,133.33,1
Ahmed Shehzad,259410,c Ingram b Usman Shinwari,99,57,8,6,173.68,1
Rilee Rossouw,318845,st †Dunk b Umer Khan,10,7,0,1,142.86,1
Umar Akmal,317273,c Aamer Yamin b Umer Khan,27,20,0,3,135.0,1
Dwayne Bravo,51439,run out (Ingram),9,15,1,0,60.0,1
Anwar Ali,232491,c †Dunk b Usman Shinwari,2,3,0,0,66.67,1
Sarfaraz Ahmed (c)†,227760, b Usman Shinwari,0,1,0,0,0.0,1
Mohammad Nawaz,348148,not out ,1,1,0,0,100.0,1
Sohail Tanvir,43265,not out ,0,1,0,0,0.0,1
