Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873,c Waller b Muzarabani,2,14,0,0,14.29,0
Javed Ahmadi,308235,run out (Chisoro),76,87,6,2,87.36,0
Rahmat Shah,533956,c Ervine b Sikandar Raza,59,75,5,0,78.67,0
Samiullah Shinwari,318339,c †Taylor b Chatara,5,31,0,0,16.13,0
Asghar Afghan (c),320652,st †Taylor b Cremer,2,10,0,0,20.0,0
Nasir Jamal,524048,c Cremer b Sikandar Raza,7,12,1,0,58.33,0
Mohammad Nabi,25913,c Ervine b Chisoro,9,11,1,0,81.82,0
Sharafuddin Ashraf,633362,c Sikandar Raza b Chatara,21,30,1,1,70.0,0
Rashid Khan,793463,c Musakanda b Muzarabani,43,29,3,3,148.28,0
Mujeeb Ur Rahman,974109,not out ,1,1,0,0,100.0,0
Hamilton Masakadza,55608,run out (Nasir Jamal),7,10,1,0,70.0,1
Tarisai Musakanda,596375,c Javed Ahmadi b Shapoor Zadran,11,27,1,0,40.74,1
Brendan Taylor †,55814,lbw b Sharafuddin Ashraf,27,38,3,0,71.05,1
Craig Ervine,55412, b Mujeeb Ur Rahman,34,75,1,1,45.33,1
Sikandar Raza,299572, b Sharafuddin Ashraf,1,4,0,0,25.0,1
Malcolm Waller,55872,lbw b Mohammad Nabi,0,3,0,0,0.0,1
Solomon Mire,290462,c sub (Najibullah Zadran) b Mohammad Nabi,0,1,0,0,0.0,1
Graeme Cremer (c),55346,lbw b Rashid Khan,8,24,0,0,33.33,1
Tendai Chisoro,235519,not out ,0,6,0,0,0.0,1
Tendai Chatara,425639,c Rahmat Shah b Rashid Khan,0,2,0,0,0.0,1
Blessing Muzarabani,827051, b Rashid Khan,0,3,0,0,0.0,1
