Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Hazratullah Zazai,793457, b McBrine,14,16,1,1,87.5,0
Noor Ali Zadran,318340,c Dockrell b Murtagh,9,12,1,0,75.0,0
Rahmat Shah,533956,c †Poynter b Rankin,15,20,3,0,75.0,0
Asghar Afghan (c),320652,run out (Dockrell),54,70,4,3,77.14,0
Ikram Alikhil †,935553,c Balbirnie b McBrine,1,3,0,0,33.33,0
Gulbadin Naib,352048,lbw b Cameron-Dow,1,8,0,0,12.5,0
Najibullah Zadran,524049,c & b Cameron-Dow,10,15,2,0,66.67,0
Mohammad Nabi,25913,c Dockrell b Cameron-Dow,64,85,6,0,75.29,0
Rashid Khan,793463,c Simi Singh b Dockrell,52,58,6,1,89.66,0
Aftab Alam,440963,c Murtagh b Rankin,0,4,0,0,0.0,0
Mujeeb Ur Rahman,974109,not out ,1,4,0,0,25.0,0
William Porterfield (c),24611,lbw b Aftab Alam,21,19,4,0,110.53,1
Paul Stirling,303427,st †Ikram Alikhil b Mujeeb Ur Rahman,11,18,1,0,61.11,1
Andy Balbirnie,303423,c & b Mujeeb Ur Rahman,0,3,0,0,0.0,1
Simi Singh,1005257, b Rashid Khan,20,43,2,0,46.51,1
Kevin O'Brien,24605, b Aftab Alam,26,57,0,0,45.61,1
George Dockrell,348034, b Gulbadin Naib,8,28,0,0,28.57,1
Stuart Poynter †,308294, b Aftab Alam,4,13,0,0,30.77,1
Andy McBrine,417381,c & b Rashid Khan,1,7,0,0,14.29,1
James Cameron-Dow,380957,not out ,7,10,1,0,70.0,1
Tim Murtagh,17134, b Aftab Alam,0,1,0,0,0.0,1
Boyd Rankin,24599,lbw b Mohammad Nabi,9,14,0,0,64.29,1
