Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Kohli b Bumrah,1,14,15,0,0,7.14,0
Henry Nicholls,539511, b Jadeja,28,51,87,2,0,54.9,0
Kane Williamson (c),277906,c Jadeja b Chahal,67,95,137,6,0,70.53,0
Ross Taylor,38699,run out (Jadeja),74,90,130,3,1,82.22,0
James Neesham,355269,c Karthik b Pandya,12,18,28,1,0,66.67,0
Colin de Grandhomme,55395,c †Dhoni b Kumar,16,10,19,2,0,160.0,0
Tom Latham †,388802,c Jadeja b Kumar,10,11,22,0,0,90.91,0
Mitchell Santner,502714,not out ,9,6,13,1,0,150.0,0
Matt Henry,506612,c Kohli b Kumar,1,2,6,0,0,50.0,0
Trent Boult,277912,not out ,3,3,6,0,0,100.0,0
KL Rahul,422108,c †Latham b Henry,1,7,18,0,0,14.29,1
Rohit Sharma,34102,c †Latham b Henry,1,4,7,0,0,25.0,1
Virat Kohli (c),253802,lbw b Boult,1,6,8,0,0,16.67,1
Rishabh Pant,931581,c de Grandhomme b Santner,32,56,89,4,0,57.14,1
Dinesh Karthik,30045,c Neesham b Henry,6,25,29,1,0,24.0,1
Hardik Pandya,625371,c Williamson b Santner,32,62,81,2,0,51.61,1
MS Dhoni †,28081,run out (Guptill),50,72,114,1,1,69.44,1
Ravindra Jadeja,234675,c Williamson b Boult,77,59,84,4,4,130.51,1
Bhuvneshwar Kumar,326016, b Ferguson,0,1,10,0,0,0.0,1
Yuzvendra Chahal,430246,c †Latham b Neesham,5,5,8,1,0,100.0,1
Jasprit Bumrah,625383,not out ,0,0,4,0,0,,1
