Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438, b Rabada,8,16,19,1,0,50.0,0
Alex Hales,249866,c †de Kock b Pretorius,24,28,59,2,1,85.71,0
Joe Root,303669,run out (Pretorius),39,41,50,6,0,95.12,0
Eoin Morgan (c),24598,c †de Kock b Rabada,45,64,85,4,0,70.31,0
Ben Stokes,311158,c Miller b Maharaj,101,79,124,11,3,127.85,0
Jos Buttler †,308967,not out ,65,53,81,7,0,122.64,0
Moeen Ali,8917,c †de Kock b Phehlukwayo,33,19,32,5,0,173.68,0
Quinton de Kock †,379143,c †Buttler b Ali,98,103,144,11,0,95.15,1
Hashim Amla,43906,c Morgan b Stokes,24,29,40,3,0,82.76,1
Faf du Plessis,44828,c †Buttler b Plunkett,16,20,26,2,0,80.0,1
AB de Villiers (c),44936,c †Buttler b Plunkett,52,50,60,6,0,104.0,1
David Miller,321777,not out ,71,51,80,5,2,139.22,1
Farhaan Behardien,44410,c Ali b Plunkett,17,25,25,0,0,68.0,1
Chris Morris,439952,not out ,35,22,38,3,2,159.09,1
