Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Yadav b Kuldeep Yadav,38,35,6,0,108.57,0
Jonny Bairstow,297433,lbw b Kuldeep Yadav,38,35,5,1,108.57,0
Joe Root,303669,lbw b Kuldeep Yadav,3,6,0,0,50.0,0
Eoin Morgan (c),24598,c Raina b Chahal,19,20,2,1,95.0,0
Ben Stokes,311158,c Kaul b Kuldeep Yadav,50,103,2,0,48.54,0
Jos Buttler †,308967,c †Dhoni b Kuldeep Yadav,53,51,5,0,103.92,0
Moeen Ali,8917,c Kohli b Yadav,24,23,2,1,104.35,0
David Willey,308251,c Rahul b Kuldeep Yadav,1,4,0,0,25.0,0
Adil Rashid,244497,c Pandya b Yadav,22,16,1,1,137.5,0
Liam Plunkett,19264,run out (Raina/†Dhoni),10,6,1,0,166.67,0
Mark Wood,351588,not out ,0,0,0,0,,0
Rohit Sharma,34102,not out ,137,114,15,4,120.18,1
Shikhar Dhawan,28235,c Rashid b Ali,40,27,8,0,148.15,1
Virat Kohli (c),253802,st †Buttler b Rashid,75,82,7,0,91.46,1
KL Rahul,422108,not out ,9,18,0,0,50.0,1
