Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Aiden Markram,600498,c Malinga b Lakmal,15,12,24,1,1,125.0,0
Reeza Hendricks,269280, b Vandersay,66,52,65,8,2,126.92,0
Dwaine Pretorius,327830,not out ,77,42,69,7,3,183.33,0
Jean-Paul Duminy (c),44932,not out ,34,14,28,2,3,242.86,0
Niroshan Dickwella †,429754,c †Qeshile b Phehlukwayo,38,22,26,7,0,172.73,1
Dhananjaya de Silva,465793,lbw b Pretorius,8,9,19,1,0,88.89,1
Avishka Fernando,784369,lbw b Phehlukwayo,1,3,11,0,0,33.33,1
Kamindu Mendis,784373,c Miller b Dala,1,2,7,0,0,50.0,1
Angelo Perera,300629,c Miller b Dala,15,10,13,2,1,150.0,1
Thisara Perera,233514,run out (Hendricks),8,8,21,0,0,100.0,1
Isuru Udana,328026,c Miller b Phehlukwayo,36,23,29,0,4,156.52,1
Akila Dananjaya,574178,c Markram b Sipamla,9,11,22,1,0,81.82,1
Lasith Malinga (c),49758,c Morris b Phehlukwayo,0,4,3,0,0,0.0,1
Suranga Lakmal,49619, b Sipamla,0,3,4,0,0,0.0,1
Jeffrey Vandersay,370040,not out ,0,0,2,0,0,,1
