Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ajinkya Rahane,277916,c †Wade b Coulter-Nile,5,15,18,0,0,33.33,0
Rohit Sharma,34102,c Coulter-Nile b Stoinis,28,44,81,3,0,63.64,0
Virat Kohli (c),253802,c Maxwell b Coulter-Nile,0,4,7,0,0,0.0,0
Manish Pandey,290630,c †Wade b Coulter-Nile,0,2,4,0,0,0.0,0
Kedar Jadhav,290716,c Cartwright b Stoinis,40,54,72,5,0,74.07,0
MS Dhoni †,28081,c Warner b Faulkner,79,88,152,4,2,89.77,0
Hardik Pandya,625371,c Faulkner b Zampa,83,66,86,5,5,125.76,0
Bhuvneshwar Kumar,326016,not out ,32,30,45,5,0,106.67,0
Kuldeep Yadav,559235,not out ,0,0,2,0,0,,0
David Warner,219889,c †Dhoni b Kuldeep Yadav,25,28,47,2,0,89.29,1
Hilton Cartwright,557295, b Bumrah,1,8,15,0,0,12.5,1
Steven Smith (c),267192,c Bumrah b Pandya,1,5,8,0,0,20.0,1
Travis Head,530011,c †Dhoni b Pandya,5,6,6,0,0,83.33,1
Glenn Maxwell,325026,c Pandey b Chahal,39,18,25,3,4,216.67,1
Marcus Stoinis,325012,c sub (RA Jadeja) b Kuldeep Yadav,3,10,28,0,0,30.0,1
Matthew Wade †,230193,st †Dhoni b Chahal,9,10,17,1,0,90.0,1
James Faulkner,270484,not out ,32,25,41,1,1,128.0,1
Pat Cummins,489889,c Bumrah b Chahal,9,7,7,1,0,128.57,1
Nathan Coulter-Nile,261354,c Jadhav b Kumar,2,5,9,0,0,40.0,1
Adam Zampa,379504,not out ,5,4,9,0,0,125.0,1
