Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Prithvi Shaw,1070168,c Watson b Chahar,24,16,21,5,0,150.0,0
Shikhar Dhawan,28235,c Thakur b Bravo,51,47,87,7,0,108.51,0
Shreyas Iyer (c),642519,lbw b Imran Tahir,18,20,32,0,1,90.0,0
Rishabh Pant †,931581,c Thakur b Bravo,25,13,19,2,1,192.31,0
Colin Ingram,45705,c Raina b Bravo,2,2,3,0,0,100.0,0
Keemo Paul,677081, b Jadeja,0,4,4,0,0,0.0,0
Axar Patel,554691,not out ,9,9,16,1,0,100.0,0
Rahul Tewatia,423838,not out ,11,9,12,1,0,122.22,0
Shane Watson,8180,st †Pant b Mishra,44,26,36,4,3,169.23,1
Ambati Rayudu,33141,c Iyer b Sharma,5,5,12,1,0,100.0,1
Suresh Raina,33335,c †Pant b Mishra,30,16,40,4,1,187.5,1
Kedar Jadhav,290716,c †Pant b Rabada,27,34,60,2,0,79.41,1
MS Dhoni (c)†,28081,not out ,32,35,45,2,1,91.43,1
Dwayne Bravo,51439,not out ,4,3,1,1,0,133.33,1
