Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shahzaib Hasan,370846,c Jordan b Mohammad Hafeez,0,3,0,0,0.0,0
Chris Gayle,51880,lbw b Mohammad Hafeez,2,9,0,0,22.22,0
Babar Azam,348144,c Sammy b Hasan Ali,1,5,0,0,20.0,0
Kumar Sangakkara (c)†,50710,c Mohammad Hafeez b Jordan,5,6,0,0,83.33,0
Shoaib Malik,42657,c †Kamran Akmal b Wahab Riaz,44,36,3,1,122.22,0
Ravi Bopara,10582,c Jordan b Mohammad Asghar,33,40,3,0,82.5,0
Kieron Pollard,230559,not out ,27,14,2,2,192.86,0
Imad Wasim,227758,c Sammy b Wahab Riaz,0,2,0,0,0.0,0
Mohammad Amir,290948,not out ,3,5,0,0,60.0,0
Mohammad Hafeez,41434,lbw b Mohammad Amir,0,4,0,0,0.0,1
Dawid Malan,236489,c Babar Azam b Imad Wasim,22,20,4,0,110.0,1
Kamran Akmal †,41028,c Imad Wasim b Sohail Khan,0,6,0,0,0.0,1
Eoin Morgan,24598,not out ,80,57,8,3,140.35,1
Haris Sohail,318788,not out ,13,24,0,0,54.17,1
