Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Lahiru Thirimanne,301236,c †Buttler b Anderson,43,95,123,5,0,45.26,0
Kusal Perera,300631,c Root b Anderson,6,14,20,1,0,42.86,0
Oshada Fernando,366725, b Anderson,0,4,4,0,0,0.0,0
Angelo Mathews,49764,c †Buttler b Anderson,110,238,376,11,0,46.22,0
Dinesh Chandimal (c),300628,lbw b Wood,52,121,184,4,1,42.98,0
Niroshan Dickwella †,429754,c Leach b Anderson,92,144,235,10,0,63.89,0
Ramesh Mendis,629084,c †Buttler b Wood,0,7,16,0,0,0.0,0
Dilruwan Perera,49920,c Leach b Curran,67,170,224,8,1,39.41,0
Suranga Lakmal,49619,c Crawley b Anderson,0,2,4,0,0,0.0,0
Lasith Embuldeniya,848109,c Root b Wood,7,33,58,0,1,21.21,0
Asitha Fernando,786925,not out ,0,10,35,0,0,0.0,0
Zak Crawley,665053,c Thirimanne b Embuldeniya,5,24,31,1,0,20.83,1
Dom Sibley,519082,lbw b Embuldeniya,0,14,22,0,0,0.0,1
Jonny Bairstow,297433,c BOP Fernando b Embuldeniya,28,73,141,5,0,38.36,1
Joe Root (c),303669,run out (BOP Fernando),186,309,495,18,0,60.19,1
Dan Lawrence,641423,c Thirimanne b Embuldeniya,3,21,29,0,0,14.29,1
Jos Buttler †,308967,c BOP Fernando b Mendis,55,95,145,7,0,57.89,1
Sam Curran,662973,c Thirimanne b Embuldeniya,13,43,45,0,1,30.23,1
Dom Bess,646847,c Thirimanne b Embuldeniya,32,95,128,4,0,33.68,1
Mark Wood,351588,c Thirimanne b Embuldeniya,1,6,9,0,0,16.67,1
Jack Leach,455524,lbw b MDK Perera,1,17,22,0,0,5.88,1
James Anderson,8608,not out ,4,5,9,1,0,80.0,1
Kusal Perera,300631,lbw b Leach,14,25,26,2,0,56.0,2
Lahiru Thirimanne,301236,c Crawley b Leach,13,33,63,0,0,39.39,2
Oshada Fernando,366725,c Crawley b Bess,3,19,19,0,0,15.79,2
Angelo Mathews,49764, b Bess,5,11,24,0,0,45.45,2
Dinesh Chandimal (c),300628,c Anderson b Leach,9,6,15,2,0,150.0,2
Niroshan Dickwella †,429754,c Lawrence b Bess,7,14,30,1,0,50.0,2
Ramesh Mendis,629084,c †Buttler b Leach,16,20,44,3,0,80.0,2
Dilruwan Perera,49920,c Crawley b Bess,4,13,14,0,0,30.77,2
Suranga Lakmal,49619,not out ,11,32,54,1,0,34.38,2
Lasith Embuldeniya,848109,c Bairstow b Root,40,42,37,6,1,95.24,2
Asitha Fernando,786925, b Root,0,1,2,0,0,0.0,2
Zak Crawley,665053,c BOP Fernando b Embuldeniya,13,19,16,1,0,68.42,3
Dom Sibley,519082,not out ,56,144,181,2,0,38.89,3
Jonny Bairstow,297433,lbw b Embuldeniya,29,28,46,3,1,103.57,3
Joe Root (c),303669, b Mendis,11,16,30,1,0,68.75,3
Dan Lawrence,641423,c †Dickwella b Embuldeniya,2,9,14,0,0,22.22,3
Jos Buttler †,308967,not out ,46,48,77,5,0,95.83,3
