Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hamilton Masakadza (c),55608,c †Klaasen b Rabada,28,39,43,3,0,71.79,0
Solomon Mire,290462, b Imran Tahir,7,18,19,0,0,38.89,0
Craig Ervine,55412,c †Klaasen b Steyn,0,3,4,0,0,0.0,0
Brendan Taylor †,55814,st †Klaasen b Imran Tahir,40,44,82,6,0,90.91,0
Sean Williams,55870,c & b Rabada,69,79,103,10,0,87.34,0
Peter Moor,333000,c Hendricks b Steyn,10,18,26,0,1,55.56,0
Elton Chigumbura,55343,c †Klaasen b Phehlukwayo,9,26,33,1,0,34.62,0
Donald Tiripano,392945,c du Plessis b Steyn,29,37,60,5,0,78.38,0
Brandon Mavuta,806239,c du Plessis b Phehlukwayo,18,16,17,2,0,112.5,0
Kyle Jarvis,332996,c Phehlukwayo b Rabada,8,16,17,1,0,50.0,0
Tendai Chatara,425639,not out ,0,1,3,0,0,0.0,0
Aiden Markram,600498,lbw b Williams,42,40,46,7,0,105.0,1
Reeza Hendricks,269280,lbw b Tiripano,66,82,117,5,1,80.49,1
Faf du Plessis (c),44828,c Ervine b Mavuta,26,25,29,2,0,104.0,1
Jean-Paul Duminy,44932,c Mavuta b Tiripano,1,11,10,0,0,9.09,1
Heinrich Klaasen †,436757,c Masakadza b Jarvis,59,67,80,6,1,88.06,1
Khaya Zondo,318842,not out ,25,39,64,1,0,64.1,1
Andile Phehlukwayo,540316,c †Taylor b Chatara,0,9,11,0,0,0.0,1
Dale Steyn,47492,not out ,4,3,2,1,0,133.33,1
