Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Lendl Simmons,53116, b Sharma,8,8,19,0,1,100.0,0
Rohit Sharma (c),34102,lbw b Sharma,7,5,6,1,0,140.0,0
Hardik Pandya,625371,c †Dhoni b Marsh,9,11,15,2,0,81.82,0
Jos Buttler †,308967,c R Ashwin b Marsh,0,2,6,0,0,0.0,0
Ambati Rayudu,33141,c du Plessis b R Ashwin,22,27,50,2,0,81.48,0
Kieron Pollard,230559,lbw b Bhatia,1,8,12,0,0,12.5,0
Shreyas Gopal,344580,c Rahane b M Ashwin,2,16,16,0,0,12.5,0
Harbhajan Singh,29264,not out ,45,30,42,7,1,150.0,0
Vinay Kumar,35731,c Smith b Singh,12,11,18,0,1,109.09,0
Mitchell McClenaghan,319439,not out ,2,2,6,0,0,100.0,0
Ajinkya Rahane,277916,not out ,66,42,65,7,3,157.14,1
Faf du Plessis,44828, b Harbhajan Singh,34,33,46,1,3,103.03,1
Kevin Pietersen,19296,not out ,21,14,18,0,2,150.0,1
