Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hashim Amla,43906,c †Dhoni b Kumar,23,32,39,4,0,71.88,0
Quinton de Kock †,379143,c Pandya b Chahal,20,36,54,2,0,55.56,0
Aiden Markram (c),600498,c Kumar b Kuldeep Yadav,8,11,15,1,0,72.73,0
Jean-Paul Duminy,44932,lbw b Chahal,25,39,59,2,0,64.1,0
David Miller,321777,c Rahane b Kuldeep Yadav,0,4,2,0,0,0.0,0
Khaya Zondo,318842,c Pandya b Chahal,25,45,45,2,0,55.56,0
Chris Morris,439952,c Kumar b Chahal,14,10,29,1,1,140.0,0
Kagiso Rabada,550215,lbw b Kuldeep Yadav,1,5,4,0,0,20.0,0
Morne Morkel,46538,lbw b Chahal,1,4,5,0,0,25.0,0
Imran Tahir,40618, b Bumrah,0,7,5,0,0,0.0,0
Tabraiz Shamsi,379145,not out ,0,1,4,0,0,0.0,0
Rohit Sharma,34102,c Morkel b Rabada,15,17,19,2,1,88.24,1
Shikhar Dhawan,28235,not out ,51,56,84,9,0,91.07,1
Virat Kohli (c),253802,not out ,46,50,64,4,1,92.0,1
