Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c †Hope b Cottrell,159,138,17,5,115.22,0
KL Rahul,422108,c Chase b Joseph,102,104,8,3,98.08,0
Virat Kohli (c),253802,c Chase b Pollard,0,1,0,0,0.0,0
Shreyas Iyer,642519,c †Hope b Cottrell,53,32,3,4,165.62,0
Rishabh Pant †,931581,c Pooran b Paul,39,16,3,4,243.75,0
Kedar Jadhav,290716,not out ,16,10,3,0,160.0,0
Ravindra Jadeja,234675,not out ,0,0,0,0,,0
Evin Lewis,431901,c Iyer b Thakur,30,35,5,0,85.71,1
Shai Hope †,581379,c Kohli b Kuldeep Yadav,78,85,7,3,91.76,1
Shimron Hetmyer,670025,run out (Iyer/Jadeja),4,7,0,0,57.14,1
Roston Chase,391832, b Jadeja,4,9,0,0,44.44,1
Nicholas Pooran,604302,c Kuldeep Yadav b Mohammed Shami,75,47,6,6,159.57,1
Kieron Pollard (c),230559,c †Pant b Mohammed Shami,0,1,0,0,0.0,1
Jason Holder,391485,st †Pant b Kuldeep Yadav,11,13,0,1,84.62,1
Keemo Paul,677081, b Mohammed Shami,46,42,4,3,109.52,1
Alzarri Joseph,670031,c Jadhav b Kuldeep Yadav,0,1,0,0,0.0,1
Khary Pierre,581160,c Kohli b Jadeja,21,18,3,0,116.67,1
Sheldon Cottrell,495551,not out ,0,3,0,0,0.0,1
