Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Andre Fletcher,51862,c Gibson b Agar,12,12,0,2,100.0,0
Marcus Stoinis,325012,c Weatherald b Agar,47,31,4,3,151.61,0
Nick Larkin,533870, b Rashid Khan,18,23,3,0,78.26,0
Glenn Maxwell (c),325026,c Briggs b Rashid Khan,0,1,0,0,0.0,0
Nic Maddinson,333780,not out ,48,34,2,3,141.18,0
Hilton Cartwright,557295,c †Carey b Conway,2,3,0,0,66.67,0
Seb Gotch †,500267,c Rashid Khan b Worrall,11,12,1,0,91.67,0
Adam Zampa,379504, b Worrall,1,2,0,0,50.0,0
Sam Rainbird,333872,not out ,5,2,1,0,250.0,0
Matt Renshaw,722303,c Larkin b Rainbird,9,13,0,1,69.23,1
Phil Salt,669365,c Hatcher b Maxwell,31,22,4,0,140.91,1
Alex Carey (c)†,326434,c Maddinson b Zampa,21,20,2,0,105.0,1
Jonathan Wells,233680,c Larkin b Haris Rauf,36,27,2,2,133.33,1
Jake Weatherald,781285,c Maddinson b Zampa,19,16,1,1,118.75,1
Ryan Gibson,825211,not out ,22,13,4,0,169.23,1
Rashid Khan,793463,not out ,4,3,0,0,133.33,1
