Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Aiden Markram (c),600498,c Iyer b Thakur,24,30,41,3,1,80.0,0
Hashim Amla,43906,c †Dhoni b Thakur,10,19,25,2,0,52.63,0
AB de Villiers,44936, b Chahal,30,34,61,4,0,88.24,0
Khaya Zondo,318842,c Pandya b Chahal,54,74,119,3,2,72.97,0
Heinrich Klaasen †,436757,c Kohli b Bumrah,22,40,38,3,0,55.0,0
Farhaan Behardien,44410,c Bumrah b Thakur,1,5,5,0,0,20.0,0
Chris Morris,439952,c Dhawan b Kuldeep Yadav,4,8,13,0,0,50.0,0
Andile Phehlukwayo,540316,c & b Thakur,34,42,64,2,2,80.95,0
Morne Morkel,46538,c Iyer b Pandya,20,19,29,0,2,105.26,0
Imran Tahir,40618,c Kohli b Bumrah,2,8,10,0,0,25.0,0
Lungi Ngidi,542023,not out ,0,2,7,0,0,0.0,0
Shikhar Dhawan,28235,c Zondo b Ngidi,18,34,56,2,0,52.94,1
Rohit Sharma,34102,c †Klaasen b Ngidi,15,13,14,3,0,115.38,1
Virat Kohli (c),253802,not out ,129,96,123,19,2,134.38,1
Ajinkya Rahane,277916,not out ,34,50,81,3,0,68.0,1
