Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Aaron Finch (c),5334,c Vince b Christian,39,32,4,0,121.88,0
Shaun Marsh,6683,c Silk b Brathwaite,67,48,5,2,139.58,0
Sam Harper †,772361,c Silk b Manenti,18,15,1,0,120.0,0
Rilee Rossouw,318845,lbw b Christian,3,4,0,0,75.0,0
Mohammad Nabi,25913,c Dwarshuis b Brathwaite,18,11,0,2,163.64,0
Mackenzie Harvey,1076382,not out ,8,5,1,0,160.0,0
Imad Wasim,227758, b Holder,0,1,0,0,0.0,0
Will Sutherland,1076722,not out ,8,4,1,0,200.0,0
Josh Philippe †,1124282,c †Harper b Imad Wasim,48,30,8,0,160.0,1
Jack Edwards,1088610,c Sutherland b Hatzoglou,21,19,3,0,110.53,1
James Vince,296597,c Harvey b Mohammad Nabi,13,15,1,0,86.67,1
Daniel Hughes (c),571761,lbw b Mohammad Nabi,2,4,0,0,50.0,1
Jordan Silk,437669,c Rossouw b Sutherland,31,23,4,0,134.78,1
Dan Christian,4864,c Harvey b Imad Wasim,8,5,0,1,160.0,1
Jason Holder,391485,not out ,33,18,3,2,183.33,1
Carlos Brathwaite,457249,c Finch b Richardson,4,4,1,0,100.0,1
Ben Dwarshuis,679567,c Rossouw b Richardson,2,2,0,0,100.0,1
Benjamin Manenti,1065115,not out ,0,0,0,0,,1
