Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191,lbw b Labuschagne,94,198,8,1,47.47,0
Mohammad Hafeez,41434,c Labuschagne b Starc,4,10,1,0,40.00,0
Azhar Ali,39037,c & b Lyon,15,48,2,0,31.25,0
Haris Sohail,318788,c Head b Lyon,0,1,0,0,0.00,0
Asad Shafiq,316397,c Labuschagne b Lyon,0,2,0,0,0.00,0
Babar Azam,348144, b Lyon,0,2,0,0,0.00,0
Sarfaraz Ahmed (c)†,227760,c Siddle b Labuschagne,94,129,7,0,72.86,0
Bilal Asif,498875,c †Paine b Labuschagne,12,26,1,0,46.15,0
Yasir Shah,43685, b MR Marsh,28,34,3,1,82.35,0
Mohammad Abbas,389666, b Starc,10,22,0,1,45.45,0
Mir Hamza,556684,not out ,4,18,0,0,22.22,0
Usman Khawaja,215155,c †Sarfraz Ahmed b Mohammad Abbas,3,13,0,0,23.07,1
Aaron Finch,5334,c Fakhar Zaman b Bilal Asif,39,83,5,0,46.98,1
Peter Siddle,7898,lbw b Mohammad Abbas,4,10,0,0,40.00,1
Shaun Marsh,6683,c Haris Sohail b Mohammad Abbas,3,9,0,0,33.33,1
Travis Head,530011,c Asad Shafiq b Mohammad Abbas,14,22,1,0,63.63,1
Mitchell Marsh,272450,c Asad Shafiq b Yasir Shah,13,37,2,0,35.13,1
Marnus Labuschagne,787987,run out (Yasir Shah),25,49,1,0,51.02,1
Tim Paine (c)†,7252,lbw b Bilal Asif,3,11,0,0,27.27,1
Mitchell Starc,311592,lbw b Mohammad Abbas,34,45,1,2,75.55,1
Nathan Lyon,272279, b Bilal Asif,2,11,0,0,18.18,1
Jon Holland,230368,not out ,2,14,0,0,14.28,1
Fakhar Zaman,512191,c & b Lyon,66,83,7,0,79.51,2
Mohammad Hafeez,41434,c Head b Starc,6,13,0,0,46.15,2
Azhar Ali,39037,run out (Starc/†Paine),64,141,4,0,45.39,2
Haris Sohail,318788,st †Paine b Lyon,17,63,0,0,26.98,2
Asad Shafiq,316397,c sub (AC Agar) b Labuschagne,44,90,2,0,48.88,2
Babar Azam,348144,lbw b MR Marsh,99,171,6,3,57.89,2
Sarfaraz Ahmed (c)†,227760,lbw b Labuschagne,81,123,5,1,65.85,2
Bilal Asif,498875,c Head b Lyon,15,21,1,1,71.42,2
Yasir Shah,43685,lbw b Lyon,4,5,1,0,80.00,2
Mohammad Abbas,389666,not out ,0,8,0,0,0.00,2
Mir Hamza,556684,not out ,0,4,0,0,0.00,2
Aaron Finch,5334,lbw b Mohammad Abbas,31,61,2,0,50.81,3
Shaun Marsh,6683, b Mir Hamza,4,6,1,0,66.66,3
Travis Head,530011,c sub (†Mohammad Rizwan) b Mohammad Abbas,36,53,5,0,67.92,3
Mitchell Marsh,272450,lbw b Mohammad Abbas,5,5,1,0,100.00,3
Marnus Labuschagne,787987,c sub (†Mohammad Rizwan) b Mohammad Abbas,43,78,5,0,55.12,3
Tim Paine (c)†,7252, b Mohammad Abbas,0,3,0,0,0.00,3
Mitchell Starc,311592,lbw b Yasir Shah,28,53,4,0,52.83,3
Peter Siddle,7898,lbw b Yasir Shah,3,6,0,0,50.00,3
Nathan Lyon,272279,not out ,6,21,0,0,28.57,3
Jon Holland,230368,c Haris Sohail b Yasir Shah,3,12,0,0,25.00,3
Usman Khawaja,215155,absent hurt,-,-,-,-,0.00,3
