Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c †Walton b Emrit,63,38,51,5,2,165.78,0
Colin Munro,232359,c Hetmyer b Brathwaite,104,53,88,3,10,196.22,0
Tom Bruce,707113, b Brathwaite,23,14,19,2,1,164.28,0
Anaru Kitchen,384355,run out (†Walton/Emrit),9,3,5,0,1,300.00,0
Kane Williamson (c),277906, b Taylor,19,8,8,2,1,237.50,0
Glenn Phillips †,823509,not out ,7,4,6,0,1,175.00,0
Mitchell Santner,502714,not out ,6,1,4,0,1,600.00,0
Chadwick Walton †,315586,c Munro b Southee,0,1,1,0,0,0.00,1
Chris Gayle,51880,c †Phillips b Southee,0,2,4,0,0,0.00,1
Andre Fletcher,51862, b Sodhi,46,32,36,4,3,143.75,1
Rovman Powell,820351,c Williamson b Kitchen,16,8,16,4,0,200.00,1
Shimron Hetmyer,670025,run out (Guptill/†Phillips),7,3,4,0,1,233.33,1
Carlos Brathwaite (c),457249,c Bruce b Boult,15,14,21,1,1,107.14,1
Ashley Nurse,315594,not out ,14,25,36,1,0,56.00,1
Rayad Emrit,51784,lbw b Sodhi,5,6,8,0,0,83.33,1
Jerome Taylor,53191,c Santner b Boult,13,4,6,0,2,325.00,1
Samuel Badree,51433,c Bruce b Southee,2,6,10,0,0,33.33,1
Shai Hope,581379,absent hurt,-,-,-,-,-,0.00,1
