Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman (c),512191,c †Kamran Akmal b Sameen Gul,11,7,2,0,157.14,0
Anton Devcich,36948,c Pollard b Mills,5,7,1,0,71.43,0
Haris Sohail,318788,c sub (Khalid Usman) b Mills,43,33,4,1,130.3,0
Ryan ten Doeschate,47660,c Pollard b Dawson,2,9,0,0,22.22,0
Sohail Akhtar,532424,c †Kamran Akmal b Sameen Gul,11,13,2,0,84.62,0
Umair Masood †,793429, b Mills,22,28,1,0,78.57,0
David Wiese,221140,not out ,26,16,2,2,162.5,0
Shaheen Shah Afridi,1072470, b Wahab Riaz,2,6,0,0,33.33,0
Sandeep Lamichhane,960361,not out ,0,1,0,0,0.0,0
Kamran Akmal †,41028, b Rahat Ali,3,6,0,0,50.0,1
Imam-ul-Haq,568276, b Shaheen Shah Afridi,4,4,1,0,100.0,1
Umar Amin,288211,c Wiese b Shaheen Shah Afridi,0,5,0,0,0.0,1
Misbah-ul-Haq,41378,not out ,59,55,4,2,107.27,1
Liam Dawson,211855, b Shaheen Shah Afridi,0,1,0,0,0.0,1
Kieron Pollard,230559, b Wiese,2,10,0,0,20.0,1
Daren Sammy (c),53115, b ten Doeschate,46,36,4,1,127.78,1
Wahab Riaz,43590,not out ,2,2,0,0,100.0,1
