Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Virat Kohli (c),253802,c Morgan b Ali,29,26,34,4,0,111.54,0
KL Rahul,422108,c Rashid b Jordan,8,9,21,1,0,88.89,0
Suresh Raina,33335, b Stokes,34,23,35,4,1,147.83,0
Yuvraj Singh,36084,c Rashid b Plunkett,12,13,13,1,0,92.31,0
MS Dhoni †,28081,not out ,36,27,47,3,0,133.33,0
Manish Pandey,290630,lbw b Ali,3,5,4,0,0,60.0,0
Hardik Pandya,625371,c Billings b Mills,9,12,14,0,0,75.0,0
Parvez Rasool,378496,run out (Jordan/Morgan),5,6,15,0,0,83.33,0
Jasprit Bumrah,625383,not out ,0,0,2,0,0,,0
Jason Roy,298438, b Chahal,19,11,17,0,2,172.73,1
Sam Billings,297628, b Chahal,22,10,20,3,1,220.0,1
Joe Root,303669,not out ,46,46,65,4,0,100.0,1
Eoin Morgan (c),24598,c Raina b Parvez Rasool,51,38,46,1,4,134.21,1
Ben Stokes,311158,not out ,2,5,15,0,0,40.0,1
