Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
KL Rahul,422108,c Finch b Hazlewood,2,8,10,0,0,25.0,0
Murali Vijay,237095,c †Paine b Starc,11,22,34,1,0,50.0,0
Cheteshwar Pujara,32540,run out (Cummins),123,246,376,7,2,50.0,0
Virat Kohli (c),253802,c Khawaja b Cummins,3,16,17,0,0,18.75,0
Ajinkya Rahane,277916,c Handscomb b Hazlewood,13,31,43,0,1,41.94,0
Rohit Sharma,34102,c Harris b Lyon,37,61,71,2,3,60.66,0
Rishabh Pant †,931581,c †Paine b Lyon,25,38,51,2,1,65.79,0
Ravichandran Ashwin,26421,c Handscomb b Cummins,25,76,103,1,0,32.89,0
Ishant Sharma,236779, b Starc,4,20,41,1,0,20.0,0
Mohammed Shami,481896,c †Paine b Hazlewood,6,10,28,1,0,60.0,0
Jasprit Bumrah,625383,not out ,0,0,2,0,0,,0
Aaron Finch,5334, b I Sharma,0,3,3,0,0,0.0,1
Marcus Harris,434813,c Vijay b Ashwin,26,57,92,3,0,45.61,1
Usman Khawaja,215155,c †Pant b Ashwin,28,125,162,1,0,22.4,1
Shaun Marsh,6683, b Ashwin,2,19,25,0,0,10.53,1
Peter Handscomb,334337,c †Pant b Bumrah,34,93,127,5,0,36.56,1
Travis Head,530011,c †Pant b Mohammed Shami,72,167,253,6,0,43.11,1
Tim Paine (c)†,7252,c †Pant b I Sharma,5,20,26,1,0,25.0,1
Pat Cummins,489889,lbw b Bumrah,10,47,66,0,0,21.28,1
Mitchell Starc,311592,c †Pant b Bumrah,15,34,47,1,0,44.12,1
Nathan Lyon,272279,not out ,24,28,34,2,1,85.71,1
Josh Hazlewood,288284,c †Pant b Mohammed Shami,0,1,2,0,0,0.0,1
KL Rahul,422108,c †Paine b Hazlewood,44,67,114,3,1,65.67,2
Murali Vijay,237095,c Handscomb b Starc,18,53,86,0,0,33.96,2
Cheteshwar Pujara,32540,c Finch b Lyon,71,204,293,9,0,34.8,2
Virat Kohli (c),253802,c Finch b Lyon,34,104,132,3,0,32.69,2
Ajinkya Rahane,277916,c Starc b Lyon,70,147,204,7,0,47.62,2
Rohit Sharma,34102,c Handscomb b Lyon,1,6,15,0,0,16.67,2
Rishabh Pant †,931581,c Finch b Lyon,28,16,27,4,1,175.0,2
Ravichandran Ashwin,26421,c Harris b Starc,5,18,22,0,0,27.78,2
Ishant Sharma,236779,c Finch b Starc,0,15,21,0,0,0.0,2
Mohammed Shami,481896,c Harris b Lyon,0,1,2,0,0,0.0,2
Jasprit Bumrah,625383,not out ,0,10,14,0,0,0.0,2
Aaron Finch,5334,c †Pant b Ashwin,11,35,54,1,0,31.43,3
Marcus Harris,434813,c †Pant b Mohammed Shami,26,49,73,3,0,53.06,3
Usman Khawaja,215155,c RG Sharma b Ashwin,8,42,45,0,0,19.05,3
Shaun Marsh,6683,c †Pant b Bumrah,60,166,232,5,0,36.14,3
Peter Handscomb,334337,c Pujara b Mohammed Shami,14,40,57,1,0,35.0,3
Travis Head,530011,c Rahane b I Sharma,14,62,79,1,0,22.58,3
Tim Paine (c)†,7252,c †Pant b Bumrah,41,73,124,4,0,56.16,3
Pat Cummins,489889,c Kohli b Bumrah,28,121,154,3,0,23.14,3
Mitchell Starc,311592,c †Pant b Mohammed Shami,28,44,66,2,0,63.64,3
Nathan Lyon,272279,not out ,38,47,76,3,0,80.85,3
Josh Hazlewood,288284,c Rahul b Ashwin,13,43,47,1,0,30.23,3
