Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Hamilton Masakadza (c),55608, b Abu Hider,2,10,0,0,20.0,0
Cephas Zhuwao,235532, b Mohammad Saifuddin,0,3,0,0,0.0,0
Brendan Taylor †,55814,c †Mushfiqur Rahim b Nazmul Islam,75,72,8,3,104.17,0
Sean Williams,55870,not out ,129,143,10,1,90.21,0
Sikandar Raza,299572,c Soumya Sarkar b Nazmul Islam,40,51,2,1,78.43,0
Peter Moor,333000,run out (Ariful Haque),28,21,0,2,133.33,0
Elton Chigumbura,55343,not out ,1,1,0,0,100.0,0
Liton Das,536936,lbw b Jarvis,0,1,0,0,0.0,1
Imrul Kayes,280734,c Chigumbura b WP Masakadza,115,112,10,2,102.68,1
Soumya Sarkar,436677,c Tiripano b H Masakadza,117,92,9,6,127.17,1
Mushfiqur Rahim †,56029,not out ,28,39,1,1,71.79,1
Mohammad Mithun,269237,not out ,7,11,1,0,63.64,1
