Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276,c †Paine b Lyon,76,188,249,7,2,40.43,0
Mohammad Hafeez,41434,lbw b Siddle,126,208,277,15,0,60.58,0
Azhar Ali,39037,c Starc b Holland,18,80,105,2,0,22.5,0
Haris Sohail,318788,c †Paine b Lyon,110,240,369,8,2,45.83,0
Mohammad Abbas,389666, b Siddle,1,26,35,0,0,3.85,0
Asad Shafiq,316397,c †Paine b Labuschagne,80,165,209,9,1,48.48,0
Babar Azam,348144,run out (Labuschagne/†Paine),4,11,10,0,0,36.36,0
Sarfaraz Ahmed (c)†,227760,run out (Finch),15,28,56,0,0,53.57,0
Bilal Asif,498875, b Siddle,12,22,33,2,0,54.55,0
Wahab Riaz,43590,not out ,7,11,30,1,0,63.64,0
Yasir Shah,43685,c †Paine b Starc,3,10,19,0,0,30.0,0
Usman Khawaja,215155,c Imam-ul-Haq b Bilal Asif,85,175,244,8,0,48.57,1
Aaron Finch,5334,c Asad Shafiq b Mohammad Abbas,62,161,195,5,1,38.51,1
Shaun Marsh,6683,c Asad Shafiq b Bilal Asif,7,26,37,1,0,26.92,1
Mitchell Marsh,272450,lbw b Mohammad Abbas,12,48,59,1,0,25.0,1
Travis Head,530011,c Haris Sohail b Bilal Asif,0,9,13,0,0,0.0,1
Marnus Labuschagne,787987,c Imam-ul-Haq b Bilal Asif,0,2,3,0,0,0.0,1
Tim Paine (c)†,7252,c Imam-ul-Haq b Bilal Asif,7,27,35,1,0,25.93,1
Mitchell Starc,311592,c †Sarfraz Ahmed b Mohammad Abbas,0,16,20,0,0,0.0,1
Peter Siddle,7898, b Mohammad Abbas,10,23,33,0,0,43.48,1
Nathan Lyon,272279,c Imam-ul-Haq b Bilal Asif,6,13,22,1,0,46.15,1
Jon Holland,230368,not out ,0,1,3,0,0,0.0,1
Imam-ul-Haq,568276,c & b Holland,48,104,147,4,0,46.15,2
Mohammad Hafeez,41434,c Labuschagne b Holland,17,38,50,3,0,44.74,2
Bilal Asif,498875,c Head b Lyon,0,5,6,0,0,0.0,2
Azhar Ali,39037,lbw b Holland,4,10,9,1,0,40.0,2
Haris Sohail,318788,lbw b Labuschagne,39,81,88,2,2,48.15,2
Asad Shafiq,316397,c MR Marsh b Lyon,41,56,61,3,1,73.21,2
Babar Azam,348144,not out ,28,53,55,1,1,52.83,2
Aaron Finch,5334,lbw b Mohammad Abbas,49,99,118,5,0,49.49,3
Usman Khawaja,215155,lbw b Yasir Shah,141,302,522,11,0,46.69,3
Shaun Marsh,6683,c †Sarfraz Ahmed b Mohammad Abbas,0,2,1,0,0,0.0,3
Mitchell Marsh,272450,lbw b Mohammad Abbas,0,4,10,0,0,0.0,3
Travis Head,530011,lbw b Mohammad Hafeez,72,175,193,5,0,41.14,3
Marnus Labuschagne,787987,lbw b Yasir Shah,13,24,33,0,1,54.17,3
Tim Paine (c)†,7252,not out ,61,194,220,5,0,31.44,3
Mitchell Starc,311592,c Babar Azam b Yasir Shah,1,5,7,0,0,20.0,3
Peter Siddle,7898,lbw b Yasir Shah,0,3,1,0,0,0.0,3
Nathan Lyon,272279,not out ,5,34,50,0,0,14.71,3
