Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Michael Klinger,6161,c O'Connor b Neser,1,5,0,0,20.0,0
Sam Whiteman †,334394,c O'Connor b Richardson,22,17,4,0,129.41,0
Ian Bell,9062,run out (Weatherald),61,42,6,2,145.24,0
Mitchell Marsh,272450,c & b Jordan,31,19,2,2,163.16,0
David Willey,308251,c Weatherald b Jordan,2,5,0,0,40.0,0
Ashton Turner,500268,not out ,44,19,2,4,231.58,0
Adam Voges (c),8119,c †Dunk b Pollard,2,4,0,0,50.0,0
Ashton Agar,505120,c Hodge b Neser,16,10,2,0,160.0,0
Jhye Richardson,774223,not out ,0,0,0,0,,0
Ben Dunk †,388678,c Klinger b Willey,0,3,0,0,0.0,1
Jake Weatherald,781285,lbw b Willey,1,7,0,0,14.29,1
Travis Head,530011,c †Whiteman b Richardson,13,13,2,0,100.0,1
Brad Hodge (c),5674, b Johnson,56,33,8,1,169.7,1
Kieron Pollard,230559,c Marsh b Johnson,4,7,0,0,57.14,1
Jake Lehmann,437448,run out (Klinger),2,6,0,0,33.33,1
Chris Jordan,288992,lbw b Agar,1,2,0,0,50.0,1
Michael Neser,376169,c Richardson b Johnson,17,13,2,0,130.77,1
Kane Richardson,272262,c Agar b Richardson,45,28,2,4,160.71,1
Liam O'Connor,334388,not out ,1,5,0,0,20.0,1
Billy Stanlake,533042,not out ,3,3,0,0,100.0,1
