Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Shikhar Dhawan,28235,c Behardien b Duminy,24,14,21,3,2,171.43,0
Rohit Sharma,34102,lbw b Dala,0,1,5,0,0,0.0,0
Suresh Raina,33335,lbw b Phehlukwayo,31,24,44,5,0,129.17,0
Virat Kohli (c),253802,c †Klaasen b Dala,1,5,6,0,0,20.0,0
Manish Pandey,290630,not out ,79,48,66,6,3,164.58,0
MS Dhoni †,28081,not out ,52,28,43,4,3,185.71,0
Reeza Hendricks,269280,c Pandya b Thakur,26,17,23,5,0,152.94,1
JJ Smuts,280490,c Raina b Unadkat,2,9,16,0,0,22.22,1
Jean-Paul Duminy (c),44932,not out ,64,40,74,4,3,160.0,1
Heinrich Klaasen †,436757,c †Dhoni b Unadkat,69,30,40,3,7,230.0,1
David Miller,321777,c Thakur b Pandya,5,6,9,0,0,83.33,1
Farhaan Behardien,44410,not out ,16,10,20,0,1,160.0,1
