Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c †Dhoni b Kumar,11,9,12,2,0,122.22,0
Colin Munro,232359, b Kumar,10,17,36,0,1,58.82,0
Kane Williamson (c),277906,lbw b Bumrah,3,14,15,0,0,21.43,0
Ross Taylor,38699,c †Dhoni b Pandya,21,33,43,2,0,63.64,0
Tom Latham †,388802, b Patel,38,62,82,2,0,61.29,0
Henry Nicholls,539511, b Kumar,42,62,78,3,0,67.74,0
Colin de Grandhomme,55395,c Bumrah b Chahal,41,40,51,5,1,102.5,0
Mitchell Santner,502714,c Kohli b Bumrah,29,38,46,2,1,76.32,0
Adam Milne,450860,lbw b Chahal,0,1,1,0,0,0.0,0
Tim Southee,232364,not out ,25,22,21,1,1,113.64,0
Trent Boult,277912,not out ,2,2,6,0,0,100.0,0
Rohit Sharma,34102,c Munro b Southee,7,19,17,1,0,36.84,1
Shikhar Dhawan,28235,c Taylor b Milne,68,84,125,5,2,80.95,1
Virat Kohli (c),253802,c †Latham b de Grandhomme,29,29,40,3,1,100.0,1
Dinesh Karthik,30045,not out ,64,92,138,4,0,69.57,1
Hardik Pandya,625371,c Milne b Santner,30,31,48,2,1,96.77,1
MS Dhoni †,28081,not out ,18,21,22,3,0,85.71,1
