Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner,219889,c & b Wagner,43,74,114,4,0,58.11,0
Joe Burns,326632,lbw b de Grandhomme,9,42,58,1,0,21.43,0
Marnus Labuschagne,787987, b Wagner,143,240,369,18,1,59.58,0
Steven Smith,267192,c Southee b Wagner,43,164,190,4,0,26.22,0
Matthew Wade,230193, b Southee,12,26,37,1,0,46.15,0
Travis Head,530011,c Santner b Southee,56,97,135,10,0,57.73,0
Tim Paine (c)†,7252,c †Watling b Southee,39,105,181,2,0,37.14,0
Pat Cummins,489889, b Raval,20,85,76,2,0,23.53,0
Mitchell Starc,311592,c Williamson b Southee,30,41,48,3,1,73.17,0
Nathan Lyon,272279,c de Grandhomme b Wagner,8,6,5,2,0,133.33,0
Josh Hazlewood,288284,not out ,0,0,1,0,0,,0
Jeet Raval,277914, b Hazlewood,1,7,11,0,0,14.29,1
Tom Latham,388802,c & b Starc,0,2,5,0,0,0.0,1
Kane Williamson (c),277906,c Smith b Starc,34,70,102,7,0,48.57,1
Ross Taylor,38699,c Smith b Lyon,80,134,205,9,0,59.7,1
Henry Nicholls,539511,c †Paine b Starc,7,18,30,0,0,38.89,1
Neil Wagner,233713, b Starc,0,1,2,0,0,0.0,1
BJ Watling †,38924, b Cummins,8,29,42,1,0,27.59,1
Colin de Grandhomme,55395,c Smith b Starc,23,21,48,3,0,109.52,1
Mitchell Santner,502714, b Labuschagne,2,19,37,0,0,10.53,1
Tim Southee,232364,c sub (MG Neser) b Lyon,8,29,31,1,0,27.59,1
Lockie Ferguson,493773,not out ,0,2,4,0,0,0.0,1
David Warner,219889,c sub (TA Blundell) b Southee,19,63,83,3,0,30.16,2
Joe Burns,326632,c Nicholls b Southee,53,123,222,6,0,43.09,2
Marnus Labuschagne,787987,c Santner b Wagner,50,81,115,3,0,61.73,2
Steven Smith,267192,c Raval b Wagner,16,28,40,3,0,57.14,2
Matthew Wade,230193,c Raval b de Grandhomme,17,52,75,4,0,32.69,2
Travis Head,530011,c de Grandhomme b Southee,5,8,11,1,0,62.5,2
Tim Paine (c)†,7252, b Southee,0,2,7,0,0,0.0,2
Pat Cummins,489889,c †Watling b Wagner,13,32,37,2,0,40.62,2
Mitchell Starc,311592,c Taylor b Southee,23,21,29,4,0,109.52,2
Nathan Lyon,272279,not out ,0,11,24,0,0,0.0,2
Jeet Raval,277914,c Lyon b Starc,1,21,,0,0,4.76,3
Tom Latham,388802,lbw b Lyon,18,68,,1,0,26.47,3
Kane Williamson (c),277906,c Wade b Lyon,14,8,,3,0,175.0,3
Ross Taylor,38699,c †Paine b Starc,22,42,,3,0,52.38,3
Henry Nicholls,539511,c Head b Lyon,21,54,,1,0,38.89,3
BJ Watling †,38924,c †Paine b Starc,40,106,,4,0,37.74,3
Colin de Grandhomme,55395,c Smith b Cummins,33,65,,2,1,50.77,3
Mitchell Santner,502714,c Head b Cummins,0,8,,0,0,0.0,3
Tim Southee,232364,c Smith b Lyon,4,10,,0,0,40.0,3
Neil Wagner,233713,c †Paine b Starc,8,5,,0,1,160.0,3
Lockie Ferguson,493773,not out ,1,7,,0,0,14.29,3
