Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Virat Kohli (c),253802,c Harbhajan Singh b McClenaghan,7,7,6,0,1,100.0,0
Chris Gayle,51880,c Sharma b Southee,5,6,18,1,0,83.33,0
AB de Villiers,44936,c Rayudu b Pandya,24,27,40,1,1,88.89,0
KL Rahul †,422108,not out ,68,53,81,3,4,128.3,0
Shane Watson,8180,run out (Sharma),15,14,27,1,1,107.14,0
Sachin Baby,432783,not out ,25,13,24,2,2,192.31,0
Rohit Sharma (c),34102,c de Villiers b Aaron,25,24,45,3,0,104.17,1
Parthiv Patel †,32242,c Watson b Aravind,1,2,5,0,0,50.0,1
Ambati Rayudu,33141,c de Villiers b Aaron,44,47,72,2,2,93.62,1
Nitish Rana,604527,c Binny b Chahal,9,11,16,0,1,81.82,1
Kieron Pollard,230559,not out ,35,19,39,3,2,184.21,1
Jos Buttler,308967,not out ,29,11,23,1,3,263.64,1
