Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kusal Mendis,629074,c Southee b Rance,26,24,2,2,108.33,0
Kusal Perera †,300631, b Sodhi,11,10,0,0,110.0,0
Avishka Fernando,784369,c Santner b Southee,37,25,3,1,148.0,0
Niroshan Dickwella,429754,lbw b Rance,39,30,3,1,130.0,0
Dasun Shanaka,437316,lbw b Kuggeleijn,0,1,0,0,0.0,0
Shehan Jayasuriya,422965,c Mitchell b Southee,20,13,2,1,153.85,0
PWH de Silva,784379, b Kuggeleijn,11,7,1,0,157.14,0
Isuru Udana,328026,c Mitchell b Rance,13,8,1,0,162.5,0
Akila Dananjaya,574178,run out (†Seifert/Rance),0,2,0,0,0.0,0
Lasith Malinga (c),49758,not out ,0,0,0,0,,0
Colin Munro,232359,c de Silva b Dananjaya,13,7,3,0,185.71,1
Tim Seifert †,625964,lbw b Dananjaya,15,9,3,0,166.67,1
Scott Kuggeleijn,539548,lbw b Dananjaya,8,5,0,1,160.0,1
Colin de Grandhomme,55395,c Fernando b Udana,59,46,2,3,128.26,1
Tom Bruce,707113,run out (de Silva),53,46,3,0,115.22,1
Daryl Mitchell,381743,c sub (LD Madushanka) b de Silva,1,3,0,0,33.33,1
Mitchell Santner,502714,not out ,10,2,1,1,500.0,1
Tim Southee (c),232364,not out ,0,0,0,0,,1
