Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c NLTC Perera b Malinga,78,79,107,6,3,98.73,0
Shikhar Dhawan,28235,c Mendis b Malinga,125,128,198,15,1,97.66,0
Virat Kohli (c),253802,c †Dickwella b Pradeep,0,5,5,0,0,0.0,0
Yuvraj Singh,36084, b Gunaratne,7,18,33,0,0,38.89,0
MS Dhoni †,28081,c Chandimal b NLTC Perera,63,52,78,7,2,121.15,0
Hardik Pandya,625371,c MDKJ Perera b Lakmal,9,5,8,0,1,180.0,0
Kedar Jadhav,290716,not out ,25,13,19,3,1,192.31,0
Ravindra Jadeja,234675,not out ,0,0,-,0,0,,0
Niroshan Dickwella †,429754,c Jadeja b Kumar,7,18,20,0,0,38.89,1
Danushka Gunathilaka,345821,run out (Yadav/†Dhoni),76,72,115,7,2,105.56,1
Kusal Mendis,629074,run out (Kumar),89,93,113,11,1,95.7,1
Kusal Perera,300631,retired hurt ,47,44,65,5,0,106.82,1
Angelo Mathews (c),49764,not out ,52,45,76,6,0,115.56,1
Asela Gunaratne,360456,not out ,34,21,27,2,2,161.9,1
