Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jake Weatherald,781285,c †Paine b Milenko,14,14,27,1,1,100.0,0
Ben Dunk †,388678, b Milenko,31,17,17,3,2,182.35,0
Jono Dean,316730,c Short b Christian,0,1,5,0,0,0.0,0
Travis Head,530011,c Broad b Christian,24,26,34,1,1,92.31,0
Brad Hodge (c),5674,c Wells b Christian,55,45,61,2,3,122.22,0
Kieron Pollard,230559, b Rose,11,11,22,1,0,100.0,0
Chris Jordan,288992,c Webster b Broad,1,2,5,0,0,50.0,0
Michael Neser,376169,run out (Boyce/†Paine),1,1,4,0,0,100.0,0
Ben Laughlin,315623,c Bailey b Christian,0,1,4,0,0,0.0,0
Billy Stanlake,533042,not out ,1,2,3,0,0,50.0,0
Liam O'Connor,334388, b Christian,0,1,2,0,0,0.0,0
Tim Paine (c)†,7252, b Head,41,42,61,3,1,97.62,1
D'Arcy Short,308798,c †Dunk b Stanlake,60,39,51,7,3,153.85,1
Kumar Sangakkara,50710,not out ,22,20,22,1,1,110.0,1
George Bailey,4451,not out ,6,6,11,0,0,100.0,1
