Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Shubman Gill,1070173,c Lewis b HH Pandya,76,45,74,6,4,168.89,0
Chris Lynn,326637,c Lewis b Chahar,54,29,44,8,2,186.21,0
Andre Russell,276298,not out ,80,40,61,6,8,200.0,0
Dinesh Karthik (c)†,30045,not out ,15,7,27,1,1,214.29,0
Quinton de Kock †,379143,c Russell b Narine,0,4,7,0,0,0.0,1
Rohit Sharma (c),34102,lbw b Gurney,12,9,20,3,0,133.33,1
Evin Lewis,431901,c †Karthik b Russell,15,16,29,1,1,93.75,1
Suryakumar Yadav,446507,c †Karthik b Russell,26,14,29,2,2,185.71,1
Kieron Pollard,230559,c Rana b Narine,20,21,35,2,0,95.24,1
Hardik Pandya,625371,c Russell b Gurney,91,34,47,6,9,267.65,1
Krunal Pandya,471342,c & b Chawla,24,18,32,0,2,133.33,1
Barinder Sran,537126,not out ,3,3,8,0,0,100.0,1
Rahul Chahar,1064812,not out ,1,1,2,0,0,100.0,1
