Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Marcus Stoinis,325012, b Morris,83,54,7,3,153.7,0
Nic Maddinson,333780,c Sams b Morris,11,11,2,0,100.0,0
Nick Larkin,533870,not out ,83,49,9,3,169.39,0
Glenn Maxwell (c),325026,not out ,4,6,0,0,66.67,0
Usman Khawaja,215155, b Coulter-Nile,23,15,3,0,153.33,1
Alex Hales,249866,run out (Coulter-Nile),8,8,0,0,100.0,1
Callum Ferguson (c),5236,c †Gotch b Haris Rauf,7,7,1,0,100.0,1
Alex Ross,333624,c Maddinson b Zampa,58,38,3,3,152.63,1
Chris Morris,439952, b Haris Rauf,21,16,0,1,131.25,1
Arjun Nair,901157,c Handscomb b Zampa,30,17,3,2,176.47,1
Daniel Sams,826901,c Larkin b Coulter-Nile,3,6,0,0,50.0,1
Jay Lenton †,603411,c Maddinson b Haris Rauf,10,7,1,0,142.86,1
Nathan McAndrew,785323,not out ,1,3,0,0,33.33,1
Chris Tremain,553800,not out ,0,3,0,0,0.0,1
