Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
KL Rahul,422108,st †Perera b Sandakan,54,36,5,1,150.0,0
Shikhar Dhawan,28235,c Gunathilaka b Sandakan,52,36,7,1,144.44,0
Sanju Samson †,425943,lbw b PWH de Silva,6,2,0,1,300.0,0
Manish Pandey,290630,not out ,31,18,4,0,172.22,0
Shreyas Iyer,642519,c & b Sandakan,4,2,1,0,200.0,0
Virat Kohli (c),253802,run out (Gunathilaka/†Perera),26,17,2,1,152.94,0
Washington Sundar,719715,c Sandakan b Kumara,0,1,0,0,0.0,0
Shardul Thakur,475281,not out ,22,8,1,2,275.0,0
Danushka Gunathilaka,345821,c Washington Sundar b Bumrah,1,2,0,0,50.0,1
Avishka Fernando,784369,c Iyer b Thakur,9,7,0,1,128.57,1
Kusal Perera †,300631, b Saini,7,10,1,0,70.0,1
Oshada Fernando,366725,run out (Pandey),2,5,0,0,40.0,1
Angelo Mathews,49764,c Pandey b Washington Sundar,31,20,1,3,155.0,1
Dhananjaya de Silva,465793,c Bumrah b Saini,57,36,8,1,158.33,1
Dasun Shanaka,437316,c & b Thakur,9,9,0,1,100.0,1
PWH de Silva,784379,run out (Chahal),0,2,0,0,0.0,1
Lakshan Sandakan,429738,st †Samson b Washington Sundar,1,2,0,0,50.0,1
Lasith Malinga (c),49758,c Kohli b Saini,0,1,0,0,0.0,1
Lahiru Kumara,784375,not out ,1,1,0,0,100.0,1
