Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Chris Lynn (c),326637,c Fraser-McGurk b Evans,52,30,5,3,173.33,0
Max Bryant,1088608,c †Harper b Evans,26,22,4,0,118.18,0
Marnus Labuschagne,787987,c Hatzoglou b Evans,49,31,3,2,158.06,0
Joe Denly,12454,st †Harper b Imad Wasim,9,11,0,0,81.82,0
Joe Burns,326632, b Hatzoglou,7,8,0,0,87.5,0
Lewis Gregory,362201,not out ,16,14,2,0,114.29,0
Jimmy Peirson †,444970,not out ,10,5,0,1,200.0,0
Shaun Marsh,6683,c Steketee b Swepson,28,27,4,0,103.7,1
Aaron Finch (c),5334,lbw b Steketee,4,2,1,0,200.0,1
Sam Harper †,772361,c †Peirson b Labuschagne,57,32,4,4,178.12,1
Jake Fraser-McGurk,1168049,c Labuschagne b Gregory,7,7,1,0,100.0,1
Mackenzie Harvey,1076382,c Laughlin b Bartlett,5,8,0,0,62.5,1
Beau Webster,381329,run out (Bryant),1,6,0,0,16.67,1
Imad Wasim,227758,c Burns b Bartlett,13,9,2,0,144.44,1
Jack Prestwidge,977451,c Bryant b Steketee,19,13,2,1,146.15,1
Josh Lalor,272385,c Bryant b Swepson,5,5,1,0,100.0,1
Zak Evans,1088612,c Lynn b Steketee,6,3,0,1,200.0,1
Peter Hatzoglou,1191384,not out ,0,0,0,0,,1
