Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Prithvi Shaw,1070168,c Dhawan b Shakib Al Hasan,9,11,1,0,81.82,0
Jason Roy,298438,c †Goswami b Shakib Al Hasan,11,13,2,0,84.62,0
Shreyas Iyer (c),642519,run out (†Goswami/Sandeep Sharma),3,8,0,0,37.5,0
Rishabh Pant †,931581,not out ,128,63,15,7,203.17,0
Harshal Patel,390481,run out (Sandeep Sharma/†Goswami),24,17,0,2,141.18,0
Glenn Maxwell,325026,c Hales b Kumar,9,8,1,0,112.5,0
Vijay Shankar,477021,not out ,0,0,0,0,,0
Alex Hales,249866,lbw b Patel,14,10,3,0,140.0,1
Shikhar Dhawan,28235,not out ,92,50,9,4,184.0,1
Kane Williamson (c),277906,not out ,83,53,8,2,156.6,1
